context,adcode,city,province,technology,npv_usd,construction_usd,discounted_mwh,selected
area,650100,乌鲁木齐,新疆,Si,1278481.2270605345,798997.1889309754,31204.92184162239,0
area,650200,克拉玛依,新疆,Si,1241400.409170134,798997.1889309754,30741.411617992388,0
area,650400,吐鲁番,新疆,Si,1372571.1146429202,798997.1889309754,32381.045436402208,0
area,650500,哈密,新疆,Si,1384632.4019766788,798997.1889309754,32531.81152807419,0
area,652300,昌吉,新疆,Si,1263035.193139675,798997.1889309754,31011.846417611643,0
area,652700,博州,新疆,Si,1098713.5437935884,798997.1889309754,28957.82580078556,0
area,652800,巴州,新疆,Si,1512958.7064850503,798997.1889309754,34135.89033442884,0
area,652900,阿克苏,新疆,Si,1363657.1956312086,798997.1889309754,32269.621448755814,0
area,653000,克州,新疆,Si,1487014.8479208425,798997.1889309754,33811.592102376235,0
area,653100,喀什,新疆,Si,1525534.1488028623,798997.1889309754,34293.08336340148,0
area,653200,和田,新疆,Si,1582275.4696790834,798997.1889309754,35002.34987435425,0
area,654000,伊犁,新疆,Si,1150288.995300835,798997.1889309754,29602.518944626143,0
area,654200,塔城,新疆,Si,1192683.9568036092,798997.1889309754,30132.45596341082,0
area,654300,阿勒泰,新疆,Si,1203156.16455412,798997.1889309754,30263.358560292203,0
area,110000,北京,北京,SJ,956065.5832824407,482691.0741663343,24498.559247832745,0
area,120000,天津,天津,SJ,950328.9724215057,482691.0741663343,24426.851612071056,0
area,130100,石家庄,河北,SJ,871027.8737334369,482691.0741663343,23435.587878470196,0
area,130200,唐山,河北,SJ,881749.8230628626,482691.0741663343,23569.61224508802,0
area,130300,秦皇岛,河北,SJ,910390.0951304603,482691.0741663343,23927.61564593299,0
area,130400,邯郸,河北,SJ,810526.335151431,482691.0741663343,22679.318646195126,0
area,130500,邢台,河北,SJ,832485.5369942524,482691.0741663343,22953.80866923039,0
area,130600,保定,河北,SJ,890766.5407688683,482691.0741663343,23682.32121641309,0
area,130700,张家口,河北,SJ,943252.4946131175,482691.0741663343,24338.39563946621,0
area,130800,承德,河北,SJ,903975.4022783646,482691.0741663343,23847.431985281793,0
area,130900,沧州,河北,SJ,904289.3837279255,482691.0741663343,23851.356753401305,0
area,131000,廊坊,河北,SJ,902589.870024327,482691.0741663343,23830.112832106322,0
area,131100,衡水,河北,SJ,875391.3360312828,482691.0741663343,23490.131157193275,0
area,140100,太原,山西,SJ,900395.4570993298,482691.0741663343,23802.682670543858,0
area,140200,大同,山西,SJ,996088.3789342168,482691.0741663343,24998.84419347995,0
area,140300,阳泉,山西,SJ,871563.4505744785,482691.0741663343,23442.282588983217,0
area,140400,长治,山西,SJ,870755.3900658666,482691.0741663343,23432.18183262557,0
area,140500,晋城,山西,SJ,824181.6622374575,482691.0741663343,22850.010234770456,0
area,140600,朔州,山西,SJ,1015283.3493620661,482691.0741663343,25238.781323828065,0
area,140700,晋中,山西,SJ,885323.3118841754,482691.0741663343,23614.280855354427,0
area,140800,运城,山西,SJ,850509.2087662967,482691.0741663343,23179.104566380945,0
area,140900,忻州,山西,SJ,960475.4393399111,482691.0741663343,24553.68244855112,0
area,141000,临汾,山西,SJ,859752.9656634026,482691.0741663343,23294.65152759477,0
area,141100,吕梁,山西,SJ,932174.5256804812,482691.0741663343,24199.921027808254,0
area,150100,呼和浩特,内蒙古,SJ,966696.4940249874,482691.0741663343,24631.44563211458,0
area,150200,包头,内蒙古,SJ,994774.3762595627,482691.0741663343,24982.41916004677,0
area,150300,乌海,内蒙古,SJ,1027119.7495451539,482691.0741663343,25386.73632611666,0
area,150400,赤峰,内蒙古,SJ,934192.4774608995,482691.0741663343,24225.145425063474,0
area,150500,通辽,内蒙古,SJ,933456.8910829134,482691.0741663343,24215.950595338658,0
area,150600,鄂尔多斯,内蒙古,SJ,985895.7001503024,482691.0741663343,24871.435708681012,0
area,150700,呼伦贝尔,内蒙古,SJ,769374.5741727366,482691.0741663343,22164.921633961443,0
area,150800,巴彦淖尔,内蒙古,SJ,1065640.984094096,482691.0741663343,25868.25175797844,0
area,150900,乌兰察布,内蒙古,SJ,988305.4542548843,482691.0741663343,24901.55763498829,0
area,152200,兴安,内蒙古,SJ,900477.7739969064,482691.0741663343,23803.711631763566,0
area,152500,锡林郭勒,内蒙古,SJ,968574.7801942364,482691.0741663343,24654.924209230194,0
area,152900,阿拉善,内蒙古,SJ,1102833.8429803683,482691.0741663343,26333.16249405684,0
area,210100,沈阳,辽宁,SJ,889181.0800514213,482691.0741663343,23662.502957445,0
area,210200,大连,辽宁,SJ,908709.9645413749,482691.0741663343,23906.614013569422,0
area,210300,鞍山,辽宁,SJ,865225.2649961045,482691.0741663343,23363.055269253542,0
area,210400,抚顺,辽宁,SJ,795992.5317395303,482691.0741663343,22497.646103546365,0
area,210500,本溪,辽宁,SJ,796114.9455134256,482691.0741663343,22499.176275720056,0
area,210600,丹东,辽宁,SJ,800085.0017428831,482691.0741663343,22548.80197858828,0
area,210700,锦州,辽宁,SJ,915541.5451314602,482691.0741663343,23992.00877094549,0
area,210800,营口,辽宁,SJ,907679.1535964549,482691.0741663343,23893.72887675792,0
area,210900,阜新,辽宁,SJ,924866.0361729242,482691.0741663343,24108.56490896379,0
area,211000,辽阳,辽宁,SJ,868681.8937953163,482691.0741663343,23406.26312924369,0
area,211100,盘锦,辽宁,SJ,915951.9028789125,482691.0741663343,23997.138242788642,0
area,211200,铁岭,辽宁,SJ,842215.4101936519,482691.0741663343,23075.432084222884,0
area,211300,朝阳,辽宁,SJ,965969.9164370553,482691.0741663343,24622.36341226543,0
area,211400,葫芦岛,辽宁,SJ,954702.0729060725,482691.0741663343,24481.51536812814,0
area,220100,长春,吉林,SJ,882284.7013446059,482691.0741663343,23576.29822360981,0
area,220200,吉林,吉林,SJ,809801.74747262,482691.0741663343,22670.26130020999,0
area,220300,四平,吉林,SJ,873447.7060059377,482691.0741663343,23465.83578187646,0
area,220400,辽源,吉林,SJ,817626.5605562927,482691.0741663343,22768.071463755896,0
area,220500,通化,吉林,SJ,778979.3907863983,482691.0741663343,22284.981841632216,0
area,220600,白山,吉林,SJ,815268.9530347422,482691.0741663343,22738.601369736516,0
area,220700,松原,吉林,SJ,930597.8676226883,482691.0741663343,24180.21280208584,0
area,220800,白城,吉林,SJ,997859.440569074,482691.0741663343,25020.98246391566,0
area,222400,延边,吉林,SJ,801232.2988294548,482691.0741663343,22563.143192170424,0
area,230100,哈尔滨,黑龙江,SJ,787165.3300715104,482691.0741663343,22387.30608269612,0
area,230200,齐齐哈尔,黑龙江,SJ,864092.7701098897,482691.0741663343,23348.899083175857,0
area,230300,鸡西,黑龙江,SJ,816473.2170482514,482691.0741663343,22753.654669905383,0
area,230400,鹤岗,黑龙江,SJ,802819.0655060846,482691.0741663343,22582.977775628293,0
area,230500,双鸭山,黑龙江,SJ,766468.8521587494,482691.0741663343,22128.600108786603,0
area,230600,大庆,黑龙江,SJ,882050.4270509474,482691.0741663343,23573.369794939077,0
area,230700,伊春,黑龙江,SJ,785965.2461490032,482691.0741663343,22372.305033664776,0
area,230800,佳木斯,黑龙江,SJ,795452.5707234368,482691.0741663343,22490.896590845197,0
area,230900,七台河,黑龙江,SJ,806063.0273746827,482691.0741663343,22623.527298985773,0
area,231000,牡丹江,黑龙江,SJ,764328.0300933779,482691.0741663343,22101.83983296946,0
area,231100,黑河,黑龙江,SJ,787335.6507428138,482691.0741663343,22389.43509108741,0
area,231200,绥化,黑龙江,SJ,813100.0124658911,482691.0741663343,22711.489612625875,0
area,232700,大兴安岭,黑龙江,SJ,738968.283897282,482691.0741663343,21784.84300551826,0
area,310000,上海,上海,SJ,663960.2295861806,482691.0741663343,20847.242326629497,0
area,320100,南京,江苏,SJ,657156.8432545852,482691.0741663343,20762.19999748455,0
area,320200,无锡,江苏,SJ,686497.6774818675,482691.0741663343,21128.96042532558,0
area,320300,徐州,江苏,SJ,758506.1687440278,482691.0741663343,22029.066566102585,0
area,320400,常州,江苏,SJ,660063.0327184598,482691.0741663343,20798.527365782982,0
area,320500,苏州,江苏,SJ,636794.6454624757,482691.0741663343,20507.672525083184,0
area,320600,南通,江苏,SJ,685177.8997758961,482691.0741663343,21112.463204000935,0
area,320700,连云港,江苏,SJ,732265.384071911,482691.0741663343,21701.056757701124,0
area,320800,淮安,江苏,SJ,740084.8609332877,482691.0741663343,21798.800218468332,0
area,320900,盐城,江苏,SJ,750129.9698227337,482691.0741663343,21924.36407958641,0
area,321000,扬州,江苏,SJ,715409.4564401046,482691.0741663343,21490.357662303544,0
area,321100,镇江,江苏,SJ,681571.7801214725,482691.0741663343,21067.386708320642,0
area,321200,泰州,江苏,SJ,702415.9235347756,482691.0741663343,21327.93850098693,0
area,321300,宿迁,江苏,SJ,736191.6278705465,482691.0741663343,21750.134805184065,0
area,330100,杭州,浙江,SJ,469998.6783548874,482691.0741663343,18422.722936238333,0
area,330200,宁波,浙江,SJ,516662.2066881158,482691.0741663343,19006.017040403683,0
area,330300,温州,浙江,SJ,527424.633192683,482691.0741663343,19140.547371710774,0
area,330400,嘉兴,浙江,SJ,655619.0846215014,482691.0741663343,20742.978014571003,0
area,330500,湖州,浙江,SJ,592782.6368287439,482691.0741663343,19957.522417161534,0
area,330600,绍兴,浙江,SJ,449225.1467735281,482691.0741663343,18163.05379147134,0
area,330700,金华,浙江,SJ,512607.4441790061,482691.0741663343,18955.33250903981,0
area,330800,衢州,浙江,SJ,484838.24609593116,482691.0741663343,18608.217533001378,0
area,330900,舟山,浙江,SJ,571253.412510983,482691.0741663343,19688.40711318952,0
area,331000,台州,浙江,SJ,455620.580128674,482691.0741663343,18242.99670841066,0
area,331100,丽水,浙江,SJ,482660.23327139294,482691.0741663343,18580.99237269465,0
area,340100,合肥,安徽,SJ,636055.074517428,482691.0741663343,20498.427888270086,0
area,340200,芜湖,安徽,SJ,631702.0787191368,482691.0741663343,20444.01544079144,0
area,340300,蚌埠,安徽,SJ,646372.6081860636,482691.0741663343,20627.39705912803,0
area,340400,淮南,安徽,SJ,678205.8677086573,482691.0741663343,21025.31280316045,0
area,340500,马鞍山,安徽,SJ,631674.3827956,482691.0741663343,20443.669241747233,0
area,340600,淮北,安徽,SJ,744762.0179846203,482691.0741663343,21857.26468160999,0
area,340700,铜陵,安徽,SJ,631621.3805478938,482691.0741663343,20443.00671365091,0
area,340800,安庆,安徽,SJ,597388.1399568367,482691.0741663343,20015.091206262692,0
area,341000,黄山,安徽,SJ,512373.59590168466,482691.0741663343,18952.409405573293,0
area,341100,滁州,安徽,SJ,663212.1213135179,482691.0741663343,20837.89097322121,0
area,341200,阜阳,安徽,SJ,699438.1320998173,482691.0741663343,21290.71610804995,0
area,341300,宿州,安徽,SJ,741413.7692671358,482691.0741663343,21815.411572641435,0
area,341500,六安,安徽,SJ,586047.9645298363,482691.0741663343,19873.339013425193,0
area,341600,亳州,安徽,SJ,743823.1609018757,482691.0741663343,21845.528968075683,0
area,341700,池州,安徽,SJ,602620.0488944795,482691.0741663343,20080.49006798323,0
area,341800,宣城,安徽,SJ,592713.3910181018,482691.0741663343,19956.656844528512,0
area,350100,福州,福建,SJ,488915.38389705884,482691.0741663343,18659.18175551547,0
area,350200,厦门,福建,SJ,707182.8411091269,482691.0741663343,21387.524970666323,0
area,350300,莆田,福建,SJ,548264.1202680031,482691.0741663343,19401.040960152273,0
area,350400,三明,福建,SJ,491146.76093372394,482691.0741663343,18687.073968473785,0
area,350500,泉州,福建,SJ,583182.402746424,482691.0741663343,19837.51949113253,0
area,350600,漳州,福建,SJ,635022.2897135316,482691.0741663343,20485.51807822138,0
area,350700,南平,福建,SJ,515467.15161319467,482691.0741663343,18991.07885196717,0
area,350800,龙岩,福建,SJ,533454.2513687206,482691.0741663343,19215.917598911245,0
area,350900,宁德,福建,SJ,470261.3688919689,482691.0741663343,18426.00656795185,0
area,360100,南昌,江西,SJ,574930.2992457206,482691.0741663343,19734.368197373744,0
area,360200,景德镇,江西,SJ,529733.6372944261,482691.0741663343,19169.409922982562,0
area,360300,萍乡,江西,SJ,492542.9883788755,482691.0741663343,18704.52681153818,0
area,360400,九江,江西,SJ,581367.0603914727,482691.0741663343,19814.827711695645,0
area,360500,新余,江西,SJ,464687.1288772627,482691.0741663343,18356.328567768018,0
area,360600,鹰潭,江西,SJ,465098.0512030483,482691.0741663343,18361.465096840344,0
area,360700,赣州,江西,SJ,513905.0083444829,482691.0741663343,18971.55206110827,0
area,360800,吉安,江西,SJ,472805.1372005018,482691.0741663343,18457.80367180851,0
area,360900,宜春,江西,SJ,490930.93823103,482691.0741663343,18684.37618469011,0
area,361000,抚州,江西,SJ,432415.0809899839,482691.0741663343,17952.927969177035,0
area,361100,上饶,江西,SJ,520372.3893007043,482691.0741663343,19052.394323061042,0
area,370100,济南,山东,SJ,863077.4549513643,482691.0741663343,23336.207643694288,0
area,370200,青岛,山东,SJ,902119.4828804613,482691.0741663343,23824.232992808,0
area,370300,淄博,山东,SJ,828371.7854589517,482691.0741663343,22902.386775039133,0
area,370400,枣庄,山东,SJ,766898.0095988968,482691.0741663343,22133.964576788443,0
area,370500,东营,山东,SJ,936283.9494076048,482691.0741663343,24251.288824397296,0
area,370600,烟台,山东,SJ,876484.1324580217,482691.0741663343,23503.79111252751,0
area,370700,潍坊,山东,SJ,843366.5708551112,482691.0741663343,23089.821592491124,0
area,370800,济宁,山东,SJ,805209.9892311161,482691.0741663343,22612.86432219119,0
area,370900,泰安,山东,SJ,858481.3036415582,482691.0741663343,23278.75575232171,0
area,371000,威海,山东,SJ,895375.3149721001,482691.0741663343,23739.930893953486,0
area,371100,日照,山东,SJ,828869.9995542482,482691.0741663343,22908.614451230336,0
area,371300,临沂,山东,SJ,761845.4675770596,482691.0741663343,22070.807801515482,0
area,371400,德州,山东,SJ,917171.5876747214,482691.0741663343,24012.384302736253,0
area,371500,聊城,山东,SJ,904188.5077696168,482691.0741663343,23850.09580392245,0
area,371600,滨州,山东,SJ,899506.5837921744,482691.0741663343,23791.571754204415,0
area,371700,菏泽,山东,SJ,749987.6669979884,482691.0741663343,21922.585294277087,0
area,410100,郑州,河南,SJ,777694.051179559,482691.0741663343,22268.91509654672,0
area,410200,开封,河南,SJ,812956.851634132,482691.0741663343,22709.700102228882,0
area,410300,洛阳,河南,SJ,738524.8257183798,482691.0741663343,21779.299778281984,0
area,410400,平顶山,河南,SJ,698407.8490693193,482691.0741663343,21277.837570168726,0
area,410500,安阳,河南,SJ,848959.6423474074,482691.0741663343,23159.734986144827,0
area,410600,鹤壁,河南,SJ,835021.8320740004,482691.0741663343,22985.512357727242,0
area,410700,新乡,河南,SJ,812444.8708948669,482691.0741663343,22703.30034298807,0
area,410800,焦作,河南,SJ,780475.0185335146,482691.0741663343,22303.677188471167,0
area,410900,濮阳,河南,SJ,842514.003120047,482691.0741663343,23079.164495802826,0
area,411000,许昌,河南,SJ,796776.1019385878,482691.0741663343,22507.440731034585,0
area,411100,漯河,河南,SJ,770613.8659335048,482691.0741663343,22180.412780971048,0
area,411200,三门峡,河南,SJ,782168.9931137734,482691.0741663343,22324.851870724407,0
area,411300,南阳,河南,SJ,666470.034595817,482691.0741663343,20878.614889249948,0
area,411400,商丘,河南,SJ,733022.6194599697,482691.0741663343,21710.52220005186,0
area,411500,信阳,河南,SJ,590771.9525983811,482691.0741663343,19932.388864282,0
area,411600,周口,河南,SJ,769262.15204843,482691.0741663343,22163.51635740761,0
area,411700,驻马店,河南,SJ,681061.4701404731,482691.0741663343,21061.00783355815,0
area,420100,武汉,湖北,SJ,591821.780577842,482691.0741663343,19945.511714025262,0
area,420200,黄石,湖北,SJ,500781.072623744,482691.0741663343,18807.50286459904,0
area,420300,十堰,湖北,SJ,473408.2264025301,482691.0741663343,18465.342286833868,0
area,420500,宜昌,湖北,SJ,464863.31045998127,482691.0741663343,18358.530837552,0
area,420600,襄阳,湖北,SJ,602551.6160836818,482691.0741663343,20079.63465784826,0
area,420700,鄂州,湖北,SJ,502797.2879799773,482691.0741663343,18832.70555655195,0
area,420800,荆门,湖北,SJ,608081.8734319049,482691.0741663343,20148.76287470105,0
area,420900,孝感,湖北,SJ,636907.9397135198,482691.0741663343,20509.088703221234,0
area,421000,荆州,湖北,SJ,525787.6934089998,482691.0741663343,19120.085624414733,0
area,421100,黄冈,湖北,SJ,562414.4399113811,482691.0741663343,19577.9199556945,0
area,421200,咸宁,湖北,SJ,536871.5528657788,482691.0741663343,19258.63386762447,0
area,421300,随州,湖北,SJ,603870.0712645198,482691.0741663343,20096.115347608735,0
area,422800,恩施,湖北,SJ,247098.658984264,482691.0741663343,15636.472694105538,0
area,430100,长沙,湖南,SJ,473585.43902046536,482691.0741663343,18467.557444558053,0
area,430200,株洲,湖南,SJ,462230.0333738286,482691.0741663343,18325.614873975093,0
area,430300,湘潭,湖南,SJ,461268.3288576559,482691.0741663343,18313.593567522934,0
area,430400,衡阳,湖南,SJ,442950.1013384089,482691.0741663343,18084.615723532348,0
area,430500,邵阳,湖南,SJ,380707.5934293906,482691.0741663343,17306.58437466962,0
area,430600,岳阳,湖南,SJ,491072.117405987,482691.0741663343,18686.140924377076,0
area,430700,常德,湖南,SJ,422509.30491374136,482691.0741663343,17829.105768224006,0
area,430800,张家界,湖南,SJ,304105.263781953,482691.0741663343,16349.055254076651,0
area,430900,益阳,湖南,SJ,408850.7669969007,482691.0741663343,17658.374044263495,0
area,431000,郴州,湖南,SJ,375862.4488900938,482691.0741663343,17246.02006792841,0
area,431100,永州,湖南,SJ,402450.34648358513,482691.0741663343,17578.368787847052,0
area,431200,怀化,湖南,SJ,312002.39864203864,482691.0741663343,16447.76943982772,0
area,431300,娄底,湖南,SJ,369554.2388156281,482691.0741663343,17167.167441997586,0
area,433100,湘西,湖南,SJ,281320.62363449536,482691.0741663343,16064.247252233428,0
area,440100,广州,广东,SJ,563411.041192316,482691.0741663343,19590.37747170619,0
area,440200,韶关,广东,SJ,453029.0832833379,482691.0741663343,18210.60299784396,0
area,440300,深圳,广东,SJ,645971.0033467249,482691.0741663343,20622.376998636297,0
area,440400,珠海,广东,SJ,662569.5799084536,482691.0741663343,20829.859205657907,0
area,440500,汕头,广东,SJ,675781.4285708998,482691.0741663343,20995.007313938484,0
area,440600,佛山,广东,SJ,519799.3835915162,482691.0741663343,19045.23175169619,0
area,440700,江门,广东,SJ,532483.7922050452,482691.0741663343,19203.7868593653,0
area,440800,湛江,广东,SJ,705477.0643903782,482691.0741663343,21366.202761681965,0
area,440900,茂名,广东,SJ,597148.8723645553,482691.0741663343,20012.10036135918,0
area,441200,肇庆,广东,SJ,490202.9836912587,482691.0741663343,18675.276752942973,0
area,441300,惠州,广东,SJ,623934.1757004311,482691.0741663343,20346.916653057622,0
area,441400,梅州,广东,SJ,553386.5658250082,482691.0741663343,19465.07152961484,0
area,441500,汕尾,广东,SJ,678184.4670043625,482691.0741663343,21025.045294356773,0
area,441600,河源,广东,SJ,571674.2444735314,482691.0741663343,19693.66751272138,0
area,441700,阳江,广东,SJ,547925.5390748167,482691.0741663343,19396.808695237447,0
area,441800,清远,广东,SJ,474118.60836236825,482691.0741663343,18474.22206133184,0
area,441900,东莞,广东,SJ,634361.3561084371,482691.0741663343,20477.2564081577,0
area,442000,中山,广东,SJ,622601.2958910118,482691.0741663343,20330.255655439883,0
area,445100,潮州,广东,SJ,664207.5514223197,482691.0741663343,20850.33384958123,0
area,445200,揭阳,广东,SJ,625095.7026192055,482691.0741663343,20361.435739542307,0
area,445300,云浮,广东,SJ,524053.6003336959,482691.0741663343,19098.409460973435,0
area,450100,南宁,广西,SJ,423189.5718287862,482691.0741663343,17837.609104662064,0
area,450200,柳州,广西,SJ,343800.84972367686,482691.0741663343,16845.250078348196,0
area,450300,桂林,广西,SJ,340826.1381142674,482691.0741663343,16808.066183230578,0
area,450400,梧州,广西,SJ,499184.99453215586,482691.0741663343,18787.55188845419,0
area,450500,北海,广西,SJ,693056.6937109773,482691.0741663343,21210.94812818945,0
area,450600,防城港,广西,SJ,553436.9441730164,482691.0741663343,19465.701258964942,0
area,450700,钦州,广西,SJ,555316.0778757464,482691.0741663343,19489.190430249066,0
area,450800,贵港,广西,SJ,435163.5676851774,482691.0741663343,17987.284052866955,0
area,450900,玉林,广西,SJ,532024.2950318604,482691.0741663343,19198.043144700492,0
area,451000,百色,广西,SJ,411911.6838949577,482691.0741663343,17696.635505489205,0
area,451100,贺州,广西,SJ,420971.62542571826,482691.0741663343,17809.884774623715,0
area,451200,河池,广西,SJ,315826.5174047506,482691.0741663343,16495.57092436162,0
area,451300,来宾,广西,SJ,430913.18577996676,482691.0741663343,17934.15427905182,0
area,451400,崇左,广西,SJ,387402.30999213114,482691.0741663343,17390.26833170387,0
area,460100,海口,海南,SJ,788002.8663541557,482691.0741663343,22397.77528622918,0
area,460200,三亚,海南,SJ,814398.4035637061,482691.0741663343,22727.71950134856,0
area,460300,三沙,海南,SJ,1027564.5366667365,482691.0741663343,25392.296165136442,0
area,460400,儋州,海南,SJ,700783.4033415114,482691.0741663343,21307.53199857113,0
area,500000,重庆,重庆,SJ,242971.54837112728,482691.0741663343,15584.883811441328,0
area,510100,成都,四川,SJ,309431.30188096745,482691.0741663343,16415.63073031433,0
area,510300,自贡,四川,SJ,244188.46652967262,482691.0741663343,15600.095288423143,0
area,510400,攀枝花,四川,SJ,760831.3981354542,482691.0741663343,22058.131933495413,0
area,510500,泸州,四川,SJ,122648.37826699107,482691.0741663343,14080.844185139624,0
area,510600,德阳,四川,SJ,293402.4962370663,482691.0741663343,16215.270659765563,0
area,510700,绵阳,四川,SJ,355175.6963517269,482691.0741663343,16987.435661198822,0
area,510800,广元,四川,SJ,316800.3119223789,482691.0741663343,16507.74335583197,0
area,510900,遂宁,四川,SJ,319955.5480595683,482691.0741663343,16547.18380754684,0
area,511000,内江,四川,SJ,294937.14541905007,482691.0741663343,16234.453774540363,0
area,511100,乐山,四川,SJ,138699.40821765907,482691.0741663343,14281.482059522976,0
area,511300,南充,四川,SJ,294890.7700068085,482691.0741663343,16233.874081887345,0
area,511400,眉山,四川,SJ,269647.2545122039,482691.0741663343,15918.330138204785,0
area,511500,宜宾,四川,SJ,107163.45399965448,482691.0741663343,13887.282631797918,0
area,511600,广安,四川,SJ,179324.48876636598,482691.0741663343,14789.29556638181,0
area,511700,达州,四川,SJ,275699.923623507,482691.0741663343,15993.988502096074,0
area,511800,雅安,四川,SJ,367368.4403192254,482691.0741663343,17139.844960792554,0
area,511900,巴中,四川,SJ,268821.523053532,482691.0741663343,15908.008494971387,0
area,512000,资阳,四川,SJ,301494.2946216428,482691.0741663343,16316.418139572772,0
area,513200,阿坝,四川,SJ,933063.8506432055,482691.0741663343,24211.037589842304,0
area,513300,甘孜,四川,SJ,1125237.1719072799,482691.0741663343,26613.20410564323,0
area,513400,凉山,四川,SJ,649520.1740062373,482691.0741663343,20666.741631880206,0
area,520100,贵阳,贵州,SJ,185348.80820428967,482691.0741663343,14864.599559355856,0
area,520200,六盘水,贵州,SJ,283386.3926288524,482691.0741663343,16090.069364662892,0
area,520300,遵义,贵州,SJ,70102.4397293348,482691.0741663343,13424.019953418921,0
area,520400,安顺,贵州,SJ,223456.6404492567,482691.0741663343,15340.947462417946,0
area,520500,毕节,贵州,SJ,230557.8073772301,482691.0741663343,15429.712049017611,0
area,520600,铜仁,贵州,SJ,184187.93694735356,482691.0741663343,14850.088668644155,0
area,522300,黔西南,贵州,SJ,328954.1170869461,482691.0741663343,16659.665920389063,0
area,522600,黔东南,贵州,SJ,262462.85135421617,482691.0741663343,15828.525098729939,0
area,522700,黔南,贵州,SJ,267519.2057273229,482691.0741663343,15891.729528393771,0
area,530100,昆明,云南,SJ,705292.0392955699,482691.0741663343,21363.889947996857,0
area,530300,曲靖,云南,SJ,519465.80679168535,482691.0741663343,19041.0620416983,0
area,530400,玉溪,云南,SJ,676245.2570042433,482691.0741663343,21000.805169355277,0
area,530500,保山,云南,SJ,746049.5111110163,482691.0741663343,21873.35834568994,0
area,530600,昭通,云南,SJ,252805.74241121882,482691.0741663343,15707.811236942473,0
area,530700,丽江,云南,SJ,818651.3184180339,482691.0741663343,22780.880937027654,0
area,530800,普洱,云南,SJ,711010.6554767379,482691.0741663343,21435.372650261463,0
area,530900,临沧,云南,SJ,775879.5306098412,482691.0741663343,22246.23358942525,0
area,532300,楚雄,云南,SJ,820587.7343068011,482691.0741663343,22805.08613563725,0
area,532500,红河,云南,SJ,565291.2327318907,482691.0741663343,19613.879865950872,0
area,532600,文山,云南,SJ,499334.5554957449,482691.0741663343,18789.421400499046,0
area,532800,西双版纳,云南,SJ,700151.3139675132,482691.0741663343,21299.63088139615,0
area,532900,大理,云南,SJ,800369.2743752702,482691.0741663343,22552.355386493113,0
area,533100,德宏,云南,SJ,705524.6673066284,482691.0741663343,21366.797798135092,0
area,533300,怒江,云南,SJ,677954.1854098482,482691.0741663343,21022.16677442534,0
area,533400,迪庆,云南,SJ,918120.9219963307,482691.0741663343,24024.25098175637,0
area,540100,拉萨,西藏,SJ,678413.4905492024,482691.0741663343,21027.908088667267,0
area,540200,日喀则,西藏,SJ,706420.7941306811,482691.0741663343,21377.99938343575,0
area,540300,昌都,西藏,SJ,566227.2108448371,482691.0741663343,19625.5795923627,0
area,540400,林芝,西藏,SJ,364270.941937026,482691.0741663343,17101.12623101506,0
area,540500,山南,西藏,SJ,573983.3800641418,482691.0741663343,19722.531707604012,0
area,540600,那曲,西藏,SJ,705425.7466867756,482691.0741663343,21365.56129038693,0
area,542500,阿里,西藏,SJ,764629.2914812344,482691.0741663343,22105.605600317667,0
area,610100,西安,陕西,SJ,629826.9392619693,482691.0741663343,20420.57619757685,0
area,610200,铜川,陕西,SJ,729720.6672942514,482691.0741663343,21669.24779798038,0
area,610300,宝鸡,陕西,SJ,550000.8606021174,482691.0741663343,19422.750214328702,0
area,610400,咸阳,陕西,SJ,706357.5160853574,482691.0741663343,21377.208407869206,0
area,610500,渭南,陕西,SJ,756264.5357307079,482691.0741663343,22001.046153436084,0
area,610600,延安,陕西,SJ,785641.0142462081,482691.0741663343,22368.25213487984,0
area,610700,汉中,陕西,SJ,387881.52256359835,482691.0741663343,17396.258488847216,0
area,610800,榆林,陕西,SJ,902127.8773940234,482691.0741663343,23824.33792422753,0
area,610900,安康,陕西,SJ,391976.83956012584,482691.0741663343,17447.44995130381,0
area,611000,商洛,陕西,SJ,539186.8258192798,482691.0741663343,19287.574779543233,0
area,620100,兰州,甘肃,SJ,871763.963415701,482691.0741663343,23444.7889994985,0
area,620200,嘉峪关,甘肃,SJ,1029132.2940580426,482691.0741663343,25411.89313252777,0
area,620300,金昌,甘肃,SJ,1013883.9322168775,482691.0741663343,25221.2886095132,0
area,620400,白银,甘肃,SJ,860907.5345206315,482691.0741663343,23309.08363831013,0
area,620500,天水,甘肃,SJ,532159.5612439205,482691.0741663343,19199.73397235124,0
area,620600,武威,甘肃,SJ,995685.7065450052,482691.0741663343,24993.810788614803,0
area,620700,张掖,甘肃,SJ,1060041.1554761934,482691.0741663343,25798.25390025465,0
area,620800,平凉,甘肃,SJ,615250.263385203,482691.0741663343,20238.367749117275,0
area,620900,酒泉,甘肃,SJ,1128352.5544034373,482691.0741663343,26652.1463868452,0
area,621000,庆阳,甘肃,SJ,721177.3220009092,482691.0741663343,21562.4559818136,0
area,621100,定西,甘肃,SJ,753438.0423164964,482691.0741663343,21965.71498575844,0
area,621200,陇南,甘肃,SJ,414812.33479681803,482691.0741663343,17732.89364176246,0
area,622900,临夏,甘肃,SJ,846551.4909859993,482691.0741663343,23129.63309412723,0
area,623000,甘南,甘肃,SJ,837812.1620735894,482691.0741663343,23020.39148272211,0
area,630100,西宁,青海,SJ,979887.1075778791,482691.0741663343,24796.328301525722,0
