context,policy,technology,adcode,degradation_fraction,cost_ceiling_usd_kwdc,central_cost_usd_kwdc,positive_cost_possible
cap,No subsidy,SJ,231000,0.005,413.43522300043435,385.0,True
cap,No subsidy,SJ,231100,0.005,411.4144466309739,385.0,True
cap,No subsidy,SJ,231200,0.005,411.2270622013699,385.0,True
cap,No subsidy,SJ,232700,0.005,410.2069318665072,385.0,True
cap,No subsidy,SJ,310000,0.005,425.48651757925455,385.0,True
cap,No subsidy,SJ,320100,0.005,425.6482675935845,385.0,True
cap,No subsidy,SJ,320200,0.005,425.60351771876475,385.0,True
cap,No subsidy,SJ,320300,0.005,424.0895158636127,385.0,True
cap,No subsidy,SJ,320400,0.005,426.2230525575779,385.0,True
cap,No subsidy,SJ,320500,0.005,426.2683953371631,385.0,True
cap,No subsidy,SJ,320600,0.005,425.2115519213191,385.0,True
cap,No subsidy,SJ,320700,0.005,423.5365080776179,385.0,True
cap,No subsidy,SJ,320800,0.005,424.5029051659899,385.0,True
cap,No subsidy,SJ,320900,0.005,424.0564575731729,385.0,True
cap,No subsidy,SJ,321000,0.005,425.3361518083432,385.0,True
cap,No subsidy,SJ,321100,0.005,425.9279094013227,385.0,True
cap,No subsidy,SJ,321200,0.005,425.29824715712874,385.0,True
cap,No subsidy,SJ,321300,0.005,424.114853322251,385.0,True
cap,No subsidy,SJ,330100,0.005,406.0467990558515,385.0,True
cap,No subsidy,SJ,330200,0.005,418.9029172705269,385.0,True
cap,No subsidy,SJ,330300,0.005,421.86803869108076,385.0,True
cap,No subsidy,SJ,330400,0.005,426.9187476853268,385.0,True
cap,No subsidy,SJ,330500,0.005,427.7481117943996,385.0,True
cap,No subsidy,SJ,330600,0.005,400.3235503585156,385.0,True
cap,No subsidy,SJ,330700,0.005,417.78580272708103,385.0,True
cap,No subsidy,SJ,330800,0.005,410.13520051086317,385.0,True
cap,No subsidy,SJ,330900,0.005,423.63633824907157,385.0,True
cap,No subsidy,SJ,331000,0.005,402.08553557876485,385.0,True
cap,No subsidy,SJ,331100,0.005,409.5351432210374,385.0,True
cap,No subsidy,SJ,340100,0.005,426.76662247355927,385.0,True
cap,No subsidy,SJ,340200,0.005,427.3533192331113,385.0,True
cap,No subsidy,SJ,340300,0.005,425.6777520042618,385.0,True
cap,No subsidy,SJ,340400,0.005,426.3399130319764,385.0,True
cap,No subsidy,SJ,340500,0.005,425.7420466211493,385.0,True
cap,No subsidy,SJ,340600,0.005,425.0802645162442,385.0,True
cap,No subsidy,SJ,340700,0.005,428.15071722014414,385.0,True
cap,No subsidy,SJ,340800,0.005,428.34193059951906,385.0,True
cap,No subsidy,SJ,341000,0.005,417.72137594228946,385.0,True
cap,No subsidy,SJ,341100,0.005,425.51003311745103,385.0,True
cap,No subsidy,SJ,341200,0.005,426.1571031416252,385.0,True
cap,No subsidy,SJ,341300,0.005,424.7467585873588,385.0,True
cap,No subsidy,SJ,341500,0.005,428.11359895602,385.0,True
cap,No subsidy,SJ,341600,0.005,425.53683757971487,385.0,True
cap,No subsidy,SJ,341700,0.005,428.745816901543,385.0,True
cap,No subsidy,SJ,341800,0.005,428.52512232570797,385.0,True
cap,No subsidy,SJ,350100,0.005,411.2584795988589,385.0,True
cap,No subsidy,SJ,350200,0.005,431.14656057845525,385.0,True
cap,No subsidy,SJ,350300,0.005,427.60945857387037,385.0,True
cap,No subsidy,SJ,350400,0.005,411.87323909068357,385.0,True
cap,No subsidy,SJ,350500,0.005,430.49518352191257,385.0,True
cap,No subsidy,SJ,350600,0.005,432.275041254738,385.0,True
cap,No subsidy,SJ,350700,0.005,418.5736715005432,385.0,True
cap,No subsidy,SJ,350800,0.005,423.52923935098227,385.0,True
cap,No subsidy,SJ,350900,0.005,406.1191720786217,385.0,True
cap,No subsidy,SJ,360100,0.005,429.825288560145,385.0,True
cap,No subsidy,SJ,360200,0.005,422.5041849652801,385.0,True
cap,No subsidy,SJ,360300,0.005,412.2579092116667,385.0,True
cap,No subsidy,SJ,360400,0.005,429.46357101358365,385.0,True
cap,No subsidy,SJ,360500,0.005,404.5834311874853,385.0,True
cap,No subsidy,SJ,360600,0.005,404.69664307235666,385.0,True
cap,No subsidy,SJ,360700,0.005,418.14329044604153,385.0,True
cap,No subsidy,SJ,360800,0.005,406.8199974823869,385.0,True
cap,No subsidy,SJ,360900,0.005,411.81377847383027,385.0,True
cap,No subsidy,SJ,361000,0.005,395.69226334210225,385.0,True
cap,No subsidy,SJ,361100,0.005,419.9250977178531,385.0,True
cap,No subsidy,SJ,370100,0.005,422.1611648084774,385.0,True
cap,No subsidy,SJ,370200,0.005,418.60867965606286,385.0,True
cap,No subsidy,SJ,370300,0.005,422.2510199649478,385.0,True
cap,No subsidy,SJ,370400,0.005,423.6898586695818,385.0,True
cap,No subsidy,SJ,370500,0.005,419.98688970397416,385.0,True
cap,No subsidy,SJ,370600,0.005,418.60109297312664,385.0,True
cap,No subsidy,SJ,370700,0.005,420.912387099452,385.0,True
cap,No subsidy,SJ,370800,0.005,423.345956545229,385.0,True
cap,No subsidy,SJ,370900,0.005,422.60149531777563,385.0,True
cap,No subsidy,SJ,371000,0.005,417.36676852195353,385.0,True
cap,No subsidy,SJ,371100,0.005,420.54275566943033,385.0,True
cap,No subsidy,SJ,371300,0.005,422.85705903080776,385.0,True
cap,No subsidy,SJ,371400,0.005,421.5767457318508,385.0,True
cap,No subsidy,SJ,371500,0.005,422.64915492324457,385.0,True
cap,No subsidy,SJ,371600,0.005,421.1035080650779,385.0,True
cap,No subsidy,SJ,371700,0.005,424.15704371361824,385.0,True
cap,No subsidy,SJ,410100,0.005,425.2482165394582,385.0,True
cap,No subsidy,SJ,410200,0.005,424.32261130470147,385.0,True
cap,No subsidy,SJ,410300,0.005,426.1290987831651,385.0,True
cap,No subsidy,SJ,410400,0.005,427.0200516867273,385.0,True
cap,No subsidy,SJ,410500,0.005,423.77750336769185,385.0,True
cap,No subsidy,SJ,410600,0.005,423.78961566521036,385.0,True
cap,No subsidy,SJ,410700,0.005,423.8015594050863,385.0,True
cap,No subsidy,SJ,410800,0.005,424.5947999390714,385.0,True
cap,No subsidy,SJ,410900,0.005,423.95235890384646,385.0,True
cap,No subsidy,SJ,411000,0.005,425.8209936161244,385.0,True
cap,No subsidy,SJ,411100,0.005,426.12117332650325,385.0,True
cap,No subsidy,SJ,411200,0.005,424.9636640339178,385.0,True
cap,No subsidy,SJ,411300,0.005,427.17217825593434,385.0,True
cap,No subsidy,SJ,411400,0.005,425.0333313009828,385.0,True
cap,No subsidy,SJ,411500,0.005,427.3241550385193,385.0,True
cap,No subsidy,SJ,411600,0.005,425.556524977341,385.0,True
cap,No subsidy,SJ,411700,0.005,426.4899583853971,385.0,True
cap,No subsidy,SJ,420100,0.005,428.6308032665161,385.0,True
cap,No subsidy,SJ,420200,0.005,414.5275572365262,385.0,True
cap,No subsidy,SJ,420300,0.005,406.9861526436491,385.0,True
cap,No subsidy,SJ,420500,0.005,404.63197040720536,385.0,True
cap,No subsidy,SJ,420600,0.005,427.7564144496454,385.0,True
cap,No subsidy,SJ,420700,0.005,415.08303822760934,385.0,True
cap,No subsidy,SJ,420800,0.005,427.6717064125923,385.0,True
cap,No subsidy,SJ,420900,0.005,427.6329527890351,385.0,True
cap,No subsidy,SJ,421000,0.005,421.4170506899365,385.0,True
cap,No subsidy,SJ,421100,0.005,428.3947312173386,385.0,True
cap,No subsidy,SJ,421200,0.005,424.47072906662567,385.0,True
cap,No subsidy,SJ,421300,0.005,427.19427640869145,385.0,True
cap,No subsidy,SJ,422800,0.005,344.63633350728713,385.0,True
cap,No subsidy,SJ,430100,0.005,407.03497592055686,385.0,True
cap,No subsidy,SJ,430200,0.005,403.9064847287582,385.0,True
cap,No subsidy,SJ,430300,0.005,403.64152861872685,385.0,True
cap,No subsidy,SJ,430400,0.005,398.5947328258965,385.0,True
cap,No subsidy,SJ,430500,0.005,381.44650018600845,385.0,True
cap,No subsidy,SJ,430600,0.005,411.8526742930606,385.0,True
cap,No subsidy,SJ,430700,0.005,392.9631549186058,385.0,True
cap,No subsidy,SJ,430800,0.005,360.34203936524943,385.0,True
cap,No subsidy,SJ,430900,0.005,389.20013518198016,385.0,True
cap,No subsidy,SJ,431000,0.005,380.1116300381796,385.0,True
cap,No subsidy,SJ,431100,0.005,387.4367759658657,385.0,True
cap,No subsidy,SJ,431200,0.005,362.5177535245708,385.0,True
cap,No subsidy,SJ,431300,0.005,378.3736754227206,385.0,True
cap,No subsidy,SJ,433100,0.005,354.06471663211244,385.0,True
cap,No subsidy,SJ,440100,0.005,431.78253791327916,385.0,True
cap,No subsidy,SJ,440200,0.005,401.3715606397357,385.0,True
cap,No subsidy,SJ,440300,0.005,432.11907644506095,385.0,True
cap,No subsidy,SJ,440400,0.005,431.5851404276608,385.0,True
cap,No subsidy,SJ,440500,0.005,430.4782683859265,385.0,True
cap,No subsidy,SJ,440600,0.005,419.76723076269275,385.0,True
cap,No subsidy,SJ,440700,0.005,423.2618712762488,385.0,True
cap,No subsidy,SJ,440800,0.005,432.63470417208964,385.0,True
cap,No subsidy,SJ,440900,0.005,432.77066091214704,385.0,True
cap,No subsidy,SJ,441200,0.005,411.61322206602125,385.0,True
cap,No subsidy,SJ,441300,0.005,432.89516952865785,385.0,True
cap,No subsidy,SJ,441400,0.005,429.02072703087225,385.0,True
cap,No subsidy,SJ,441500,0.005,430.31595169898026,385.0,True
cap,No subsidy,SJ,441600,0.005,432.17638130884535,385.0,True
cap,No subsidy,SJ,441700,0.005,427.51617716116226,385.0,True
cap,No subsidy,SJ,441800,0.005,407.18186768662724,385.0,True
cap,No subsidy,SJ,441900,0.005,432.65922050655814,385.0,True
cap,No subsidy,SJ,442000,0.005,432.28591335506746,385.0,True
cap,No subsidy,SJ,445100,0.005,431.6906346535791,385.0,True
cap,No subsidy,SJ,445200,0.005,432.1031737373038,385.0,True
cap,No subsidy,SJ,445300,0.005,420.9392962987093,385.0,True
cap,No subsidy,SJ,450100,0.005,393.1505730627054,385.0,True
cap,No subsidy,SJ,450200,0.005,371.2784422412447,385.0,True
cap,No subsidy,SJ,450300,0.005,370.45888903832287,385.0,True
cap,No subsidy,SJ,450400,0.005,414.08782690840394,385.0,True
cap,No subsidy,SJ,450500,0.005,431.4929437961381,385.0,True
cap,No subsidy,SJ,450600,0.005,429.0346066070762,385.0,True
cap,No subsidy,SJ,450700,0.005,429.5523206738515,385.0,True
cap,No subsidy,SJ,450800,0.005,396.4494900484186,385.0,True
cap,No subsidy,SJ,450900,0.005,423.1352766918105,385.0,True
cap,No subsidy,SJ,451000,0.005,390.0434385259901,385.0,True
cap,No subsidy,SJ,451100,0.005,392.5395138014332,385.0,True
cap,No subsidy,SJ,451200,0.005,363.5713241532061,385.0,True
cap,No subsidy,SJ,451300,0.005,395.2784810359691,385.0,True
cap,No subsidy,SJ,451400,0.005,383.2909399576801,385.0,True
cap,No subsidy,SJ,460100,0.005,431.9089649946665,385.0,True
cap,No subsidy,SJ,460200,0.005,432.6078519058691,385.0,True
cap,No subsidy,SJ,460300,0.005,429.804963943078,385.0,True
cap,No subsidy,SJ,460400,0.005,432.5314560360078,385.0,True
cap,No subsidy,SJ,500000,0.005,343.49928657100253,385.0,True
cap,No subsidy,SJ,510100,0.005,361.80939894697303,385.0,True
cap,No subsidy,SJ,510300,0.005,343.83455576865344,385.0,True
cap,No subsidy,SJ,510400,0.005,430.45926584248326,385.0,True
cap,No subsidy,SJ,510500,0.005,310.34943798311156,385.0,True
cap,No subsidy,SJ,510600,0.005,357.3933543922942,385.0,True
cap,No subsidy,SJ,510700,0.005,374.41228955514106,385.0,True
cap,No subsidy,SJ,510800,0.005,363.83961114055154,385.0,True
cap,No subsidy,SJ,510900,0.005,364.7089000739826,385.0,True
cap,No subsidy,SJ,511000,0.005,357.8161606396219,385.0,True
cap,No subsidy,SJ,511100,0.005,314.7716054848807,385.0,True
cap,No subsidy,SJ,511300,0.005,357.8033838993426,385.0,True
cap,No subsidy,SJ,511400,0.005,350.84862434847645,385.0,True
cap,No subsidy,SJ,511500,0.005,306.08323643262963,385.0,True
cap,No subsidy,SJ,511600,0.005,325.9640904226941,385.0,True
cap,No subsidy,SJ,511700,0.005,352.51617569722043,385.0,True
cap,No subsidy,SJ,511800,0.005,377.77147312754596,385.0,True
cap,No subsidy,SJ,511900,0.005,350.6211297370435,385.0,True
cap,No subsidy,SJ,512000,0.005,359.62269967151434,385.0,True
cap,No subsidy,SJ,513200,0.005,416.0460849197271,385.0,True
cap,No subsidy,SJ,513300,0.005,412.43186717467125,385.0,True
cap,No subsidy,SJ,513400,0.005,425.62180698704464,385.0,True
cap,No subsidy,SJ,520100,0.005,327.6238312443448,385.0,True
cap,No subsidy,SJ,520200,0.005,354.63384998623894,385.0,True
cap,No subsidy,SJ,520300,0.005,295.8726759020895,385.0,True
cap,No subsidy,SJ,520400,0.005,338.1227972193942,385.0,True
cap,No subsidy,SJ,520500,0.005,340.0792168205061,385.0,True
cap,No subsidy,SJ,520600,0.005,327.30400334782115,385.0,True
cap,No subsidy,SJ,522300,0.005,367.1880668089273,385.0,True
cap,No subsidy,SJ,522600,0.005,348.8692726020461,385.0,True
cap,No subsidy,SJ,522700,0.005,350.2623324900971,385.0,True
cap,No subsidy,SJ,530100,0.005,424.45733359994585,385.0,True
cap,No subsidy,SJ,530300,0.005,419.6753280942601,385.0,True
cap,No subsidy,SJ,530400,0.005,426.39863625345936,385.0,True
cap,No subsidy,SJ,530500,0.005,428.6714051795148,385.0,True
cap,No subsidy,SJ,530600,0.005,346.2086736585504,385.0,True
cap,No subsidy,SJ,530700,0.005,424.34165688562086,385.0,True
cap,No subsidy,SJ,530800,0.005,430.0849783706589,385.0,True
cap,No subsidy,SJ,530900,0.005,429.0358271769236,385.0,True
cap,No subsidy,SJ,532300,0.005,424.86630559561513,385.0,True
cap,No subsidy,SJ,532500,0.005,428.60673220792086,385.0,True
cap,No subsidy,SJ,532600,0.005,414.1290319671913,385.0,True
cap,No subsidy,SJ,532800,0.005,434.7199133206809,385.0,True
cap,No subsidy,SJ,532900,0.005,426.05680357655626,385.0,True
cap,No subsidy,SJ,533100,0.005,430.98935963130265,385.0,True
cap,No subsidy,SJ,533300,0.005,426.4127418055655,385.0,True
cap,No subsidy,SJ,533400,0.005,418.07760957928656,385.0,True
cap,No subsidy,SJ,540100,0.005,415.61364806952633,385.0,True
cap,No subsidy,SJ,540200,0.005,415.85319492949264,385.0,True
cap,No subsidy,SJ,540300,0.005,417.2310979469887,385.0,True
cap,No subsidy,SJ,540400,0.005,376.91809133680465,385.0,True
cap,No subsidy,SJ,540500,0.005,418.2746829788093,385.0,True
cap,No subsidy,SJ,540600,0.005,413.7055676480743,385.0,True
cap,No subsidy,SJ,542500,0.005,413.1509101453467,385.0,True
cap,No subsidy,SJ,610100,0.005,428.69149946586185,385.0,True
cap,No subsidy,SJ,610200,0.005,425.3175387679103,385.0,True
cap,No subsidy,SJ,610300,0.005,425.95822912048413,385.0,True
cap,No subsidy,SJ,610400,0.005,426.2846509662599,385.0,True
cap,No subsidy,SJ,610500,0.005,425.66508081400053,385.0,True
cap,No subsidy,SJ,610600,0.005,420.916257934155,385.0,True
cap,No subsidy,SJ,610700,0.005,383.4229662679228,385.0,True
cap,No subsidy,SJ,610800,0.005,417.124396085717,385.0,True
cap,No subsidy,SJ,610900,0.005,384.55125384742064,385.0,True
cap,No subsidy,SJ,611000,0.005,425.1086024519576,385.0,True
cap,No subsidy,SJ,620100,0.005,417.0616176642929,385.0,True
cap,No subsidy,SJ,620200,0.005,414.18619197404917,385.0,True
cap,No subsidy,SJ,620300,0.005,414.67442861498404,385.0,True
cap,No subsidy,SJ,620400,0.005,416.57700556209534,385.0,True
cap,No subsidy,SJ,620500,0.005,421.35880179367285,385.0,True
cap,No subsidy,SJ,620600,0.005,415.1986794554477,385.0,True
cap,No subsidy,SJ,620700,0.005,414.88958979280335,385.0,True
cap,No subsidy,SJ,620800,0.005,421.12657103106426,385.0,True
cap,No subsidy,SJ,620900,0.005,413.29528454703626,385.0,True
cap,No subsidy,SJ,621000,0.005,420.23918540538,385.0,True
cap,No subsidy,SJ,621100,0.005,417.630744454737,385.0,True
cap,No subsidy,SJ,621200,0.005,390.84258750219965,385.0,True
cap,No subsidy,SJ,622900,0.005,416.86535690692233,385.0,True
cap,No subsidy,SJ,623000,0.005,414.6225933420356,385.0,True
cap,No subsidy,SJ,630100,0.005,413.4421733007539,385.0,True
cap,No subsidy,SJ,630200,0.005,415.8897871439302,385.0,True
cap,No subsidy,SJ,632200,0.005,412.68061702520373,385.0,True
cap,No subsidy,SJ,632300,0.005,412.89301297813415,385.0,True
cap,No subsidy,SJ,632500,0.005,411.6203763338702,385.0,True
cap,No subsidy,SJ,632600,0.005,408.4624001179332,385.0,True
cap,No subsidy,SJ,632700,0.005,407.39316794844717,385.0,True
cap,No subsidy,SJ,632800,0.005,409.78053045425554,385.0,True
cap,No subsidy,SJ,640100,0.005,417.0742035099411,385.0,True
cap,No subsidy,SJ,640200,0.005,417.9692080337005,385.0,True
cap,No subsidy,SJ,640300,0.005,416.4762114185262,385.0,True
cap,No subsidy,SJ,640400,0.005,416.86302271000187,385.0,True
cap,No subsidy,SJ,640500,0.005,415.19303429508466,385.0,True
cap,No subsidy,SJ,650100,0.005,417.5765201357157,385.0,True
cap,No subsidy,SJ,650200,0.005,417.83640774870804,385.0,True
cap,No subsidy,SJ,650400,0.005,421.3926748022563,385.0,True
cap,No subsidy,SJ,650500,0.005,418.2322018847596,385.0,True
cap,No subsidy,SJ,652300,0.005,418.79204183656094,385.0,True
cap,No subsidy,SJ,652700,0.005,420.9348517223751,385.0,True
cap,No subsidy,SJ,652800,0.005,417.10500949547884,385.0,True
cap,No subsidy,SJ,652900,0.005,420.51455950854165,385.0,True
cap,No subsidy,SJ,653000,0.005,420.57809656466554,385.0,True
cap,No subsidy,SJ,653100,0.005,419.4488473274987,385.0,True
cap,No subsidy,SJ,653200,0.005,416.35359240922264,385.0,True
cap,No subsidy,SJ,654000,0.005,420.6062670266373,385.0,True
cap,No subsidy,SJ,654200,0.005,418.41204548110437,385.0,True
cap,No subsidy,SJ,654300,0.005,415.81417124048386,385.0,True
cap,No subsidy,SJ,110000,0.007,412.0242023438649,385.0,True
cap,No subsidy,SJ,120000,0.007,411.5825112205169,385.0,True
cap,No subsidy,SJ,130100,0.007,414.4809674878572,385.0,True
cap,No subsidy,SJ,130200,0.007,411.260908148736,385.0,True
cap,No subsidy,SJ,130300,0.007,408.0881905183465,385.0,True
cap,No subsidy,SJ,130400,0.007,416.0728740378568,385.0,True
cap,No subsidy,SJ,130500,0.007,415.5890218433519,385.0,True
cap,No subsidy,SJ,130600,0.007,413.8583811460479,385.0,True
cap,No subsidy,SJ,130700,0.007,408.89131925885755,385.0,True
cap,No subsidy,SJ,130800,0.007,409.7538201001995,385.0,True
cap,No subsidy,SJ,130900,0.007,412.7531174799416,385.0,True
cap,No subsidy,SJ,131000,0.007,412.6993877349651,385.0,True
cap,No subsidy,SJ,131100,0.007,414.6191928469918,385.0,True
cap,No subsidy,SJ,140100,0.007,411.663178063593,385.0,True
cap,No subsidy,SJ,140200,0.007,408.0783342097118,385.0,True
cap,No subsidy,SJ,140300,0.007,411.94729384227014,385.0,True
cap,No subsidy,SJ,140400,0.007,412.5917167100226,385.0,True
cap,No subsidy,SJ,140500,0.007,414.98012385755317,385.0,True
cap,No subsidy,SJ,140600,0.007,407.0475116801652,385.0,True
cap,No subsidy,SJ,140700,0.007,412.64180700724927,385.0,True
cap,No subsidy,SJ,140800,0.007,415.8049979148151,385.0,True
cap,No subsidy,SJ,140900,0.007,409.6149938099075,385.0,True
cap,No subsidy,SJ,141000,0.007,415.0004129979343,385.0,True
cap,No subsidy,SJ,141100,0.007,410.95476551620436,385.0,True
cap,No subsidy,SJ,150100,0.007,406.7514069073513,385.0,True
cap,No subsidy,SJ,150200,0.007,405.71411526738956,385.0,True
cap,No subsidy,SJ,150300,0.007,406.9745238967038,385.0,True
cap,No subsidy,SJ,150400,0.007,405.3617118545549,385.0,True
cap,No subsidy,SJ,150500,0.007,405.20518386207624,385.0,True
cap,No subsidy,SJ,150600,0.007,407.13512625780993,385.0,True
cap,No subsidy,SJ,150700,0.007,402.97245504340776,385.0,True
cap,No subsidy,SJ,150800,0.007,405.30578592472324,385.0,True
cap,No subsidy,SJ,150900,0.007,404.66423834241266,385.0,True
cap,No subsidy,SJ,152200,0.007,403.52174355047407,385.0,True
cap,No subsidy,SJ,152500,0.007,403.1881659134824,385.0,True
cap,No subsidy,SJ,152900,0.007,404.5999731822973,385.0,True
cap,No subsidy,SJ,210100,0.007,407.0113914883819,385.0,True
cap,No subsidy,SJ,210200,0.007,407.054380700007,385.0,True
cap,No subsidy,SJ,210300,0.007,408.16921535257933,385.0,True
cap,No subsidy,SJ,210400,0.007,407.92311315495334,385.0,True
cap,No subsidy,SJ,210500,0.007,408.7942576028379,385.0,True
cap,No subsidy,SJ,210600,0.007,409.20659500338405,385.0,True
cap,No subsidy,SJ,210700,0.007,406.84513815013474,385.0,True
cap,No subsidy,SJ,210800,0.007,407.18321718828275,385.0,True
cap,No subsidy,SJ,210900,0.007,406.4861758848915,385.0,True
cap,No subsidy,SJ,211000,0.007,408.1904396943025,385.0,True
cap,No subsidy,SJ,211100,0.007,406.68691641698365,385.0,True
cap,No subsidy,SJ,211200,0.007,406.66419266946514,385.0,True
cap,No subsidy,SJ,211300,0.007,406.46774671583614,385.0,True
cap,No subsidy,SJ,211400,0.007,406.61830657214733,385.0,True
cap,No subsidy,SJ,220100,0.007,404.1630694469463,385.0,True
cap,No subsidy,SJ,220200,0.007,406.2630091970766,385.0,True
cap,No subsidy,SJ,220300,0.007,405.48067554233126,385.0,True
cap,No subsidy,SJ,220400,0.007,406.12971766443354,385.0,True
cap,No subsidy,SJ,220500,0.007,407.2360623773061,385.0,True
cap,No subsidy,SJ,220600,0.007,406.8403178632711,385.0,True
cap,No subsidy,SJ,220700,0.007,403.0360310262507,385.0,True
cap,No subsidy,SJ,220800,0.007,402.1986074925022,385.0,True
cap,No subsidy,SJ,222400,0.007,406.5398881465688,385.0,True
cap,No subsidy,SJ,230100,0.007,404.8899716009388,385.0,True
cap,No subsidy,SJ,230200,0.007,402.69899991484533,385.0,True
cap,No subsidy,SJ,230300,0.007,404.7601330481909,385.0,True
cap,No subsidy,SJ,230400,0.007,404.3586647055871,385.0,True
cap,No subsidy,SJ,230500,0.007,404.86586325980375,385.0,True
cap,No subsidy,SJ,230600,0.007,402.7770931446833,385.0,True
cap,No subsidy,SJ,230700,0.007,404.64713818774817,385.0,True
cap,No subsidy,SJ,230800,0.007,404.15114989607207,385.0,True
cap,No subsidy,SJ,230900,0.007,404.1978662290129,385.0,True
cap,No subsidy,SJ,231000,0.007,406.01777962366464,385.0,True
