adcode,plot_order,minimum_gain_pct,maximum_gain_pct,baseline_gain_pct,largest_climate_term_changed
513300,322,1.563741228780624,1.742122968197091,1.657004562582065,False
620900,323,1.475796942184027,1.96589835868346,1.8066121318412565,True
652800,324,1.8257471694236085,2.8117625915841327,2.484763664820999,True
653000,325,2.1213180780032426,3.519379391728883,3.061672302029983,True
460300,326,3.2805070223379307,5.359851444129604,4.618746875440194,True
632600,327,0.6742631481053696,1.220216824549425,0.8825405469145231,False
653100,328,2.036479512962064,3.3243507506210968,2.899423259306277,True
540300,329,1.392136012464551,1.6080292200189694,1.4962916760578038,False
653200,330,1.777864558595854,2.7546547984587777,2.4280815334323025,True
632800,331,1.2424730307796006,1.3328746753457077,1.297517563062511,False
632700,332,0.6465040943011591,1.1861668605177789,0.8543052441972732,False
540500,333,1.552867704791816,1.87798155823915,1.749793061855609,False
540600,334,0.9359716647554084,1.2441527968091617,1.0637298825795891,False
540100,335,1.3195410496759763,1.4748967635170196,1.3990185855198511,False
540200,336,1.3682525222033837,1.6001165136908968,1.5101960668619574,False
542500,337,1.0139571186367655,1.1739177636718834,1.089206428711731,False
