adcode,context,npv_musd,display_y,display_row
130400,area,1.065679101869506,15.3881749715942,14
130500,area,1.0992816101283154,14.61975167433619,14
130600,area,1.1912704182179261,15.005327571380182,14
130700,area,1.2846153566467944,14.758811688265261,14
130800,area,1.2253406933478397,15.724143624482668,14
130900,area,1.2125221044326828,14.396464292457988,14
131000,area,1.211771302123189,15.522362225841206,14
131100,area,1.1642820819733606,15.29563270621173,14
140100,area,1.2109815842241045,14.925382969646261,14
140200,area,1.3614144147406033,15.220830791690318,14
140300,area,1.1684821924197786,14.649052977964168,14
140400,area,1.162664463967469,14.751839151122933,14
140500,area,1.0872560262817037,14.824683029345213,14
140600,area,1.3922980868600667,15.140236114145072,14
140700,area,1.1851518212453658,15.201407899628613,14
140800,area,1.12267339466948,15.321420614535633,14
140900,area,1.3048699414683107,14.83729918703942,14
141000,area,1.1390515556824305,15.105919275649416,14
141100,area,1.258227579426989,14.811434731485853,14
150100,area,1.3238323613962366,15.19132749486829,14
150200,area,1.3688179131597,14.959446829781605,14
150300,area,1.4112643585012041,14.808968555998561,14
150400,area,1.2845986472304811,15.199544193664739,14
150500,area,1.285338750829469,14.654135365912811,14
150600,area,1.3509555283658188,14.868525734952172,14
150700,area,1.0668148790594911,14.507459343765923,14
150800,area,1.473474963587086,14.93582631446774,14
150900,area,1.3631438027061984,14.772530247013421,14
152200,area,1.2466778512979413,15.09288708264042,14
152500,area,1.3417956444753474,14.684189003210594,14
152900,area,1.530697025666692,15.0,14
210100,area,1.2141312134469495,15.62675453128146,14
210200,area,1.236605264783201,14.628509633857245,14
210300,area,1.17411290401986,14.918730361537218,14
210400,area,1.0781704650153419,15.192850348063374,14
210500,area,1.0744151032389138,14.919671992799568,14
210600,area,1.0768515164235015,15.48561417299939,14
210700,area,1.2508348659260857,15.196617182332485,14
210800,area,1.2370001402827069,15.441570448736652,14
210900,area,1.2671508661485715,15.0,14
211000,area,1.1799790757266118,15.497040367992604,14
211100,area,1.2514924401262773,14.537102781583915,14
211200,area,1.149113246133016,15.204772422779637,14
211300,area,1.3243752795907147,14.91999624760546,14
211400,area,1.3046845180843893,15.0,14
220100,area,1.2164718891487718,15.187641267742944,14
220200,area,1.1055115813696714,15.521631010554213,14
220300,area,1.198467966649872,14.726712997984905,14
220400,area,1.1164181995550575,14.793770941126148,14
220500,area,1.0594107681725125,15.285701026865002,14
220600,area,1.1093675180236136,15.62549786626873,14
220700,area,1.2901472753661916,15.302505310124065,14
220800,area,1.3897568813059422,14.883264129971312,14
222400,area,1.0914927297856856,14.720990877985162,14
230100,area,1.0798093039357257,14.412716350996412,14
230200,area,1.1999040700333985,15.29307181760483,14
230300,area,1.1208982802860992,15.722444549237974,14
230400,area,1.1050185143300264,14.93321702347588,14
230500,area,1.0548368436571798,15.0,14
230600,area,1.2236648947883861,14.298985180219727,14
230700,area,1.0799973741487656,15.589762294771045,14
230800,area,1.094471498482082,15.28137324018735,14
230900,area,1.108665028366479,14.37858742880043,14
231000,area,1.047097574398336,15.189893324507004,14
231100,area,1.0863468107143446,15.0160460428929,14
231200,area,1.122461068111664,14.691137740679174,14
232700,area,1.0303103688275344,15.102446206235118,14
310000,area,0.8697637555556172,14.729371969216619,14
320100,area,0.8606694357923009,14.936445236597372,14
320200,area,0.8969745023167419,15.099929505963196,14
320300,area,0.9923463826411172,15.0,14
320400,area,0.8616783675212515,15.122817763729199,14
320500,area,0.8328430669832286,15.201469798464636,14
320600,area,0.8971011630546974,14.800339340987122,14
320700,area,0.962525933738635,15.124417375338453,14
320800,area,0.9678317567802427,14.68873771108288,14
320900,area,0.982186753975831,14.487169357880042,14
321000,area,0.9337459063735783,15.089544396658376,14
321100,area,0.8894640806810981,14.90171454618821,14
321200,area,0.917926090471633,15.0,14
321300,area,0.9647741854710511,14.792916769678282,14
