context,strategy,share,adcode,city,province,before_choice,after_choice,before_npv_usd,after_npv_usd,support_usd,admin_usd,private_gain_usd,before_discounted_mwh,after_discounted_mwh,additional_discounted_mwh,new_viable,switch,support_si_usd,support_sj_usd,support_t_usd
cap,General,0.0,410800,焦作,河南,1,1,110331.9623735058,110331.9623735058,0.0,0.0,0.0,17789.67164949557,17789.67164949557,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,410900,濮阳,河南,1,1,135073.4692545552,135073.4692545552,0.0,0.0,0.0,18408.209321521805,18408.209321521805,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,411000,许昌,河南,1,1,116832.9289822135,116832.9289822135,0.0,0.0,0.0,17952.19581471326,17952.19581471326,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,411100,漯河,河南,1,1,106399.27752164601,106399.27752164601,0.0,0.0,0.0,17691.354528199074,17691.354528199074,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,411200,三门峡,河南,1,1,111007.5292612156,111007.5292612156,0.0,0.0,0.0,17806.560821688312,17806.560821688312,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,411300,南阳,河南,1,1,64866.11354688284,64866.11354688284,0.0,0.0,0.0,16653.025428829995,16653.025428829995,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,411400,商丘,河南,1,1,91407.67039766206,91407.67039766206,0.0,0.0,0.0,17316.564350099474,17316.564350099474,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,411500,信阳,河南,1,1,34677.27939519727,34677.27939519727,0.0,0.0,0.0,15898.304575037855,15898.304575037855,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,411600,周口,河南,1,1,105860.2061842978,105860.2061842978,0.0,0.0,0.0,17677.877744765367,17677.877744765367,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,411700,驻马店,河南,1,1,70685.26267284824,70685.26267284824,0.0,0.0,0.0,16798.50415697913,16798.50415697913,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,420100,武汉,湖北,1,1,35095.95688243963,35095.95688243963,0.0,0.0,0.0,15908.771512218915,15908.771512218915,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,420200,黄石,湖北,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,420300,十堰,湖北,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,420500,宜昌,湖北,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,420600,襄阳,湖北,1,1,39375.07751553085,39375.07751553085,0.0,0.0,0.0,16015.749528046192,16015.749528046192,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,420700,鄂州,湖北,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,420800,荆门,湖北,1,1,41580.57622165802,41580.57622165802,0.0,0.0,0.0,16070.886995699371,16070.886995699371,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,420900,孝感,湖北,1,1,53076.57864680061,53076.57864680061,0.0,0.0,0.0,16358.28705632794,16358.28705632794,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,421000,荆州,湖北,1,1,8761.179919852224,8761.179919852224,0.0,0.0,0.0,15250.402088154227,15250.402088154227,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,421100,黄冈,湖北,1,1,23368.13886121183,23368.13886121183,0.0,0.0,0.0,15615.57606168822,15615.57606168822,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,421200,咸宁,湖北,1,1,13181.48735792738,13181.48735792738,0.0,0.0,0.0,15360.909774106107,15360.909774106107,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,421300,随州,湖北,1,1,39900.88508872804,39900.88508872804,0.0,0.0,0.0,16028.894717376124,16028.894717376124,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,422800,恩施,湖北,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,430100,长沙,湖南,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,430200,株洲,湖南,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,430300,湘潭,湖南,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,430400,衡阳,湖南,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,430500,邵阳,湖南,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,430600,岳阳,湖南,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,430700,常德,湖南,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,430800,张家界,湖南,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,430900,益阳,湖南,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,431000,郴州,湖南,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,431100,永州,湖南,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,431200,怀化,湖南,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,431300,娄底,湖南,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,433100,湘西,湖南,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,440100,广州,广东,1,1,23765.589232365528,23765.589232365528,0.0,0.0,0.0,15625.512320967062,15625.512320967062,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,440200,韶关,广东,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,440300,深圳,广东,1,1,56690.98098975917,56690.98098975917,0.0,0.0,0.0,16448.6471149019,16448.6471149019,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,440400,珠海,广东,1,1,63310.58959481015,63310.58959481015,0.0,0.0,0.0,16614.137330028178,16614.137330028178,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,440500,汕头,广东,1,1,68579.55147050552,68579.55147050552,0.0,0.0,0.0,16745.861376920562,16745.861376920562,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,440600,佛山,广东,1,1,6373.007232266218,6373.007232266218,0.0,0.0,0.0,15190.697770964578,15190.697770964578,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,440700,江门,广东,1,1,11431.62295728564,11431.62295728564,0.0,0.0,0.0,15317.163164090063,15317.163164090063,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,440800,湛江,广东,1,1,80422.34327087714,80422.34327087714,0.0,0.0,0.0,17041.93117192985,17041.93117192985,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,440900,茂名,广东,1,1,37220.43198427036,37220.43198427036,0.0,0.0,0.0,15961.883389764682,15961.883389764682,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,441200,肇庆,广东,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,441300,惠州,广东,1,1,47902.56631016689,47902.56631016689,0.0,0.0,0.0,16228.936747912096,16228.936747912096,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,441400,梅州,广东,1,1,19767.77031363031,19767.77031363031,0.0,0.0,0.0,15525.566847998682,15525.566847998682,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,441500,汕尾,广东,1,1,69537.89713546427,69537.89713546427,0.0,0.0,0.0,16769.82001854453,16769.82001854453,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,441600,河源,广东,1,1,27061.00262773691,27061.00262773691,0.0,0.0,0.0,15707.897655851346,15707.897655851346,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,441700,阳江,广东,1,1,17589.881171537854,17589.881171537854,0.0,0.0,0.0,15471.11961944637,15471.11961944637,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,441800,清远,广东,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,441900,东莞,广东,1,1,52060.986334833615,52060.986334833615,0.0,0.0,0.0,16332.897248528763,16332.897248528763,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,442000,中山,广东,1,1,47371.0061114283,47371.0061114283,0.0,0.0,0.0,16215.647742943629,16215.647742943629,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,445100,潮州,广东,1,1,63963.82213482298,63963.82213482298,0.0,0.0,0.0,16630.4681435285,16630.4681435285,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,445200,揭阳,广东,1,1,48365.78998226446,48365.78998226446,0.0,0.0,0.0,16240.517339714535,16240.517339714535,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,445300,云浮,广东,1,1,8069.613543630112,8069.613543630112,0.0,0.0,0.0,15233.112928748675,15233.112928748675,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,450100,南宁,广西,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,450200,柳州,广西,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,450300,桂林,广西,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,450400,梧州,广西,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,450500,北海,广西,1,1,75469.02740541578,75469.02740541578,0.0,0.0,0.0,16918.098275293316,16918.098275293316,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,450600,防城港,广西,1,1,19787.86149101188,19787.86149101188,0.0,0.0,0.0,15526.06912743322,15526.06912743322,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,450700,钦州,广西,1,1,20537.270910691517,20537.270910691517,0.0,0.0,0.0,15544.80436292521,15544.80436292521,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,450800,贵港,广西,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,450900,玉林,广西,1,1,11248.372819522388,11248.372819522388,0.0,0.0,0.0,15312.581910645984,15312.581910645984,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,451000,百色,广西,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,451100,贺州,广西,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,451200,河池,广西,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,451300,来宾,广西,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,451400,崇左,广西,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,460100,海口,海南,1,1,113334.11174611683,113334.11174611683,0.0,0.0,0.0,17864.725383810845,17864.725383810845,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,460200,三亚,海南,1,1,123860.80508017982,123860.80508017982,0.0,0.0,0.0,18127.89271716242,18127.89271716242,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,460300,三沙,海南,1,1,208872.6953315271,208872.6953315271,0.0,0.0,0.0,20253.1899734461,20253.1899734461,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,460400,儋州,海南,1,1,78550.48402121644,78550.48402121644,0.0,0.0,0.0,16995.134690688334,16995.134690688334,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,500000,重庆,重庆,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,510100,成都,四川,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,510300,自贡,四川,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,510400,攀枝花,四川,1,1,102497.97262518166,102497.97262518166,0.0,0.0,0.0,17593.821905787463,17593.821905787463,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,510500,泸州,四川,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,510600,德阳,四川,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,510700,绵阳,四川,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,510800,广元,四川,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,510900,遂宁,四川,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,511000,内江,四川,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,511100,乐山,四川,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,511300,南充,四川,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,511400,眉山,四川,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,511500,宜宾,四川,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,511600,广安,四川,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,511700,达州,四川,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,511800,雅安,四川,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,511900,巴中,四川,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,512000,资阳,四川,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,513200,阿坝,四川,0,0,183622.16452439976,183622.16452439976,0.0,0.0,0.0,21512.06323200738,21512.06323200738,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,513300,甘孜,四川,0,0,271950.835437212,271950.835437212,0.0,0.0,0.0,23720.280004827684,23720.280004827684,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,513400,凉山,四川,1,1,58106.41083406722,58106.41083406722,0.0,0.0,0.0,16484.032861009604,16484.032861009604,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,520100,贵阳,贵州,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,520200,六盘水,贵州,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,520300,遵义,贵州,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,520400,安顺,贵州,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,520500,毕节,贵州,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,520600,铜仁,贵州,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,522300,黔西南,贵州,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,522600,黔东南,贵州,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,522700,黔南,贵州,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,530100,昆明,云南,1,1,80348.55418991651,80348.55418991651,0.0,0.0,0.0,17040.086444905835,17040.086444905835,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,530300,曲靖,云南,1,1,6239.974869738376,6239.974869738376,0.0,0.0,0.0,15187.371961901381,15187.371961901381,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,530400,玉溪,云南,1,1,68764.52893994155,68764.52893994155,0.0,0.0,0.0,16750.48581365646,16750.48581365646,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,530500,保山,云南,1,1,96602.87034445514,96602.87034445514,0.0,0.0,0.0,17446.444348769302,17446.444348769302,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,530600,昭通,云南,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,530700,丽江,云南,1,1,125556.8921911173,125556.8921911173,0.0,0.0,0.0,18170.294894935854,18170.294894935854,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,530800,普洱,云南,1,1,82629.17149110888,82629.17149110888,0.0,0.0,0.0,17097.101877435645,17097.101877435645,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,530900,临沧,云南,1,1,108499.25513557934,108499.25513557934,0.0,0.0,0.0,17743.853968547406,17743.853968547406,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,532300,楚雄,云南,1,1,126329.14607882696,126329.14607882696,0.0,0.0,0.0,18189.601242128596,18189.601242128596,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,532500,红河,云南,1,1,24515.42052351431,24515.42052351431,0.0,0.0,0.0,15644.25810324578,15644.25810324578,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,532600,文山,云南,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,532800,西双版纳,云南,1,1,78298.40311272904,78298.40311272904,0.0,0.0,0.0,16988.83266797615,16988.83266797615,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,532900,大理,云南,1,1,118265.90699046857,118265.90699046857,0.0,0.0,0.0,17988.020264919636,17988.020264919636,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,533100,德宏,云南,1,1,80441.32758997602,80441.32758997602,0.0,0.0,0.0,17042.405779907323,17042.405779907323,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,533300,怒江,云南,1,1,69446.05949993194,69446.05949993194,0.0,0.0,0.0,16767.52407765622,16767.52407765622,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,533400,迪庆,云南,0,0,174020.19751288413,174020.19751288413,0.0,0.0,0.0,21272.014056719487,21272.014056719487,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,540100,拉萨,西藏,0,0,74731.83635348664,74731.83635348664,0.0,0.0,0.0,18789.80502773455,18789.80502773455,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,540200,日喀则,西藏,0,0,86408.13635853329,86408.13635853329,0.0,0.0,0.0,19081.712527860716,19081.712527860716,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,540300,昌都,西藏,1,1,24888.69402365799,24888.69402365799,0.0,0.0,0.0,15653.589940749373,15653.589940749373,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,540400,林芝,西藏,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,540500,山南,西藏,1,1,27981.899294326922,27981.899294326922,0.0,0.0,0.0,15730.920072516097,15730.920072516097,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,540600,那曲,西藏,0,0,89333.95979847386,89333.95979847386,0.0,0.0,0.0,19154.85811385923,19154.85811385923,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,542500,阿里,西藏,0,0,115673.03999399405,115673.03999399405,0.0,0.0,0.0,19813.335118747236,19813.335118747236,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,610100,西安,陕西,1,1,50252.63459671078,50252.63459671078,0.0,0.0,0.0,16287.688455075691,16287.688455075691,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,610200,铜川,陕西,1,1,90090.83272255362,90090.83272255362,0.0,0.0,0.0,17283.643408221764,17283.643408221764,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,610300,宝鸡,陕西,1,1,18417.531433551405,18417.531433551405,0.0,0.0,0.0,15491.810875996707,15491.810875996707,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,610400,咸阳,陕西,1,1,80773.47251348066,80773.47251348066,0.0,0.0,0.0,17050.70940299494,17050.70940299494,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,610500,渭南,陕西,1,1,100676.68141023217,100676.68141023217,0.0,0.0,0.0,17548.289625413727,17548.289625413727,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,610600,延安,陕西,0,0,112586.37565487447,112586.37565487447,0.0,0.0,0.0,19736.168510269246,19736.168510269246,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,610700,汉中,陕西,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,610800,榆林,陕西,0,0,168627.67713242193,168627.67713242193,0.0,0.0,0.0,21137.20104720793,21137.20104720793,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,610900,安康,陕西,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,611000,商洛,陕西,1,1,14104.831640435008,14104.831640435008,0.0,0.0,0.0,15383.993381168797,15383.993381168797,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,620100,兰州,甘肃,0,0,155661.3643208983,155661.3643208983,0.0,0.0,0.0,20813.043226919843,20813.043226919843,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,620200,嘉峪关,甘肃,0,0,227861.09479752008,227861.09479752008,0.0,0.0,0.0,22618.036488835387,22618.036488835387,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,620300,金昌,甘肃,0,0,220537.86685468923,220537.86685468923,0.0,0.0,0.0,22434.955790264616,22434.955790264616,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,620400,白银,甘肃,0,0,151747.1049228378,151747.1049228378,0.0,0.0,0.0,20715.18674196833,20715.18674196833,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,620500,天水,甘肃,1,1,11302.317769440036,11302.317769440036,0.0,0.0,0.0,15313.930534393923,15313.930534393923,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,620600,武威,甘肃,0,0,211889.18938841415,211889.18938841415,0.0,0.0,0.0,22218.738853607738,22218.738853607738,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,620700,张掖,甘肃,0,0,240061.42028494095,240061.42028494095,0.0,0.0,0.0,22923.044626020906,22923.044626020906,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,620800,平凉,甘肃,1,1,44439.371711906344,44439.371711906344,0.0,0.0,0.0,16142.356882955582,16142.356882955582,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,620900,酒泉,甘肃,0,0,271942.85766378825,271942.85766378825,0.0,0.0,0.0,23720.08056049209,23720.08056049209,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,621000,庆阳,甘肃,1,1,86683.69706791406,86683.69706791406,0.0,0.0,0.0,17198.465016855775,17198.465016855775,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,621100,定西,甘肃,0,0,103861.7399225908,103861.7399225908,0.0,0.0,0.0,19518.05261696215,19518.05261696215,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,621200,陇南,甘肃,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,622900,临夏,甘肃,0,0,145119.96623485722,145119.96623485722,0.0,0.0,0.0,20549.508274768814,20549.508274768814,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,623000,甘南,甘肃,0,0,144862.315605954,144862.315605954,0.0,0.0,0.0,20543.067009046234,20543.067009046234,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,630100,西宁,青海,0,0,207834.83402622858,207834.83402622858,0.0,0.0,0.0,22117.379969553098,22117.379969553098,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,630200,海东,青海,0,0,155127.05803803465,155127.05803803465,0.0,0.0,0.0,20799.68556984825,20799.68556984825,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,632200,海北,青海,0,0,239207.3018832781,239207.3018832781,0.0,0.0,0.0,22901.69166597933,22901.69166597933,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,632300,黄南,青海,0,0,177452.9283973111,177452.9283973111,0.0,0.0,0.0,21357.83232883016,21357.83232883016,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,632500,海南,青海,0,0,227182.48905010047,227182.48905010047,0.0,0.0,0.0,22601.071345149896,22601.071345149896,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,632600,果洛,青海,0,0,253337.25352458828,253337.25352458828,0.0,0.0,0.0,23254.94045701209,23254.94045701209,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,632700,玉树,青海,0,0,287030.4739226991,287030.4739226991,0.0,0.0,0.0,24097.27096696486,24097.27096696486,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,632800,海西,青海,0,0,295699.9346152909,295699.9346152909,0.0,0.0,0.0,24314.007484279657,24314.007484279657,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,640100,银川,宁夏,0,0,217508.5158598572,217508.5158598572,0.0,0.0,0.0,22359.222015393814,22359.222015393814,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,640200,石嘴山,宁夏,0,0,228511.98851994172,228511.98851994172,0.0,0.0,0.0,22634.308831895927,22634.308831895927,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,640300,吴忠,宁夏,0,0,200863.81482723425,200863.81482723425,0.0,0.0,0.0,21943.10448957824,21943.10448957824,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,640400,固原,宁夏,0,0,116870.03370273681,116870.03370273681,0.0,0.0,0.0,19843.259961465803,19843.259961465803,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,640500,中卫,宁夏,0,0,204847.2747286331,204847.2747286331,0.0,0.0,0.0,22042.690987113212,22042.690987113212,0.0,0,0,0.0,0.0,0.0
cap,General,0.0,650100,乌鲁木齐,新疆,0,0,196002.59910055457,196002.59910055457,0.0,0.0,0.0,21821.57409641125,21821.57409641125,0.0,0,0,0.0,0.0,0.0
