sj_degradation,relative_sj_yield_change,replacement_rule,before_viable,after_viable,new_projects,switches,discounted_mwh,undiscounted_mwh,entry_discounted_mwh,switch_discounted_mwh,entry_undiscounted_mwh,switch_undiscounted_mwh,public_usd,private_npv_gain_usd,after_si,after_sj,after_t,counterexample_discounted,counterexample_physical
0.005,-0.0575,stop_option,333,337,4,0,41506.11032028032,68055.73258291415,41506.11032028033,0.0,68055.73258291415,0.0,27246450.0,25902945.81898434,0,337,0,False,False
0.005,-0.055,full,299,330,31,262,16407.088319578063,89147.80757657636,410594.0890787393,-394187.0007591612,724178.0540146409,-635030.2464380645,26680500.0,18737850.949440945,0,330,0,False,False
0.005,-0.055,half,330,337,7,0,81463.4253369235,143679.67392376906,81463.42533692351,0.0,143679.67392376906,0.0,27246450.0,25724814.34711661,0,337,0,False,False
0.005,-0.055,salvage,333,337,4,0,45273.2340750561,79849.86492374014,45273.234075056105,0.0,79849.86492374014,0.0,27246450.0,25880811.927907795,0,337,0,False,False
0.005,-0.055,stop_option,334,337,3,0,30940.75502658963,50732.18699016889,30940.75502658963,0.0,50732.18699016889,0.0,27246450.0,25906906.255693432,0,337,0,False,False
0.005,-0.0525,full,299,330,31,247,44299.43422344362,135400.40392965247,411680.31682762486,-367380.8826041813,726093.8689723514,-590693.4650426991,26680500.0,19270410.035396952,0,330,0,False,False
0.005,-0.0525,half,330,337,7,0,81678.93704416405,144059.77888123936,81678.93704416405,0.0,144059.77888123936,0.0,27246450.0,25733434.815406233,0,337,0,False,False
0.005,-0.0525,salvage,333,337,4,0,45393.00453557212,80061.10795263894,45393.00453557212,0.0,80061.10795263894,0.0,27246450.0,25885602.746328432,0,337,0,False,False
0.005,-0.0525,stop_option,334,337,3,0,31022.608875866325,50866.39912506353,31022.608875866325,0.0,50866.39912506353,0.0,27246450.0,25910180.4096645,0,337,0,False,False
0.005,-0.05,full,300,330,30,229,60315.94345247757,160099.54858358286,398618.541344998,-338302.5978925205,703056.3937563583,-542956.8451727753,26680500.0,19776271.700668722,0,330,0,False,False
0.005,-0.05,half,330,337,7,0,81894.44875140458,144439.88383870965,81894.44875140459,0.0,144439.88383870965,0.0,27246450.0,25742055.28369585,0,337,0,False,False
