context,om,sj_cost_multiplier,sj_degradation,sj_lifetime,replacement_rule,price,rate,policy,before_viable,after_viable,new_projects,switches,discounted_mwh,undiscounted_mwh,entry_discounted_mwh,switch_discounted_mwh,entry_undiscounted_mwh,switch_undiscounted_mwh,public_usd,private_npv_gain_usd,after_si,after_sj,after_t,counterexample_discounted,counterexample_physical
cap,proportional,0.8,0.005,21.5,stop_option,0.05,0.2,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21797160.0,20759200.000000007,0,337,0,False,False
cap,proportional,0.8,0.005,21.5,stop_option,0.05,0.3,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32695740.0,31138799.999999996,0,337,0,False,False
cap,proportional,0.8,0.005,21.5,stop_option,0.05,0.3,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32695740.0,31138799.999999996,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,full,0.03,0.1,General,333,337,4,0,47514.16820372567,83245.59482686024,47514.16820372567,0.0,83245.59482686024,0.0,10898580.0,10312568.950531267,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,full,0.03,0.1,New,333,337,4,0,47514.16820372567,83245.59482686024,47514.16820372567,0.0,83245.59482686024,0.0,10898580.0,10312568.950531267,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,full,0.03,0.2,General,333,337,4,0,47514.16820372567,83245.59482686024,47514.16820372567,0.0,83245.59482686024,0.0,21797160.0,20692168.950531267,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,full,0.03,0.2,New,333,337,4,0,47514.16820372567,83245.59482686024,47514.16820372567,0.0,83245.59482686024,0.0,21797160.0,20692168.950531267,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,full,0.03,0.3,General,333,337,4,0,47514.16820372567,83245.59482686024,47514.16820372567,0.0,83245.59482686024,0.0,32695740.0,31071768.95053126,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,full,0.03,0.3,New,333,337,4,0,47514.16820372567,83245.59482686024,47514.16820372567,0.0,83245.59482686024,0.0,32695740.0,31071768.95053126,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,full,0.04,0.1,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10898580.0,10379600.000000002,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,full,0.04,0.1,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10898580.0,10379600.000000002,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,full,0.04,0.2,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21797160.0,20759200.000000004,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,full,0.04,0.2,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21797160.0,20759200.000000004,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,full,0.04,0.3,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32695740.0,31138799.999999996,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,full,0.04,0.3,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32695740.0,31138799.999999996,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,full,0.05,0.1,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10898580.0,10379599.99999999,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,full,0.05,0.1,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10898580.0,10379599.99999999,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,full,0.05,0.2,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21797160.0,20759200.000000007,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,full,0.05,0.2,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21797160.0,20759200.000000007,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,full,0.05,0.3,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32695740.0,31138799.999999996,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,full,0.05,0.3,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32695740.0,31138799.999999996,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,half,0.03,0.1,General,333,337,4,0,47514.16820372567,83245.59482686024,47514.16820372567,0.0,83245.59482686024,0.0,10898580.0,10312568.950531267,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,half,0.03,0.1,New,333,337,4,0,47514.16820372567,83245.59482686024,47514.16820372567,0.0,83245.59482686024,0.0,10898580.0,10312568.950531267,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,half,0.03,0.2,General,333,337,4,0,47514.16820372567,83245.59482686024,47514.16820372567,0.0,83245.59482686024,0.0,21797160.0,20692168.950531267,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,half,0.03,0.2,New,333,337,4,0,47514.16820372567,83245.59482686024,47514.16820372567,0.0,83245.59482686024,0.0,21797160.0,20692168.950531267,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,half,0.03,0.3,General,333,337,4,0,47514.16820372567,83245.59482686024,47514.16820372567,0.0,83245.59482686024,0.0,32695740.0,31071768.95053126,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,half,0.03,0.3,New,333,337,4,0,47514.16820372567,83245.59482686024,47514.16820372567,0.0,83245.59482686024,0.0,32695740.0,31071768.95053126,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,half,0.04,0.1,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10898580.0,10379600.000000002,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,half,0.04,0.1,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10898580.0,10379600.000000002,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,half,0.04,0.2,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21797160.0,20759200.000000004,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,half,0.04,0.2,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21797160.0,20759200.000000004,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,half,0.04,0.3,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32695740.0,31138799.999999996,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,half,0.04,0.3,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32695740.0,31138799.999999996,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,half,0.05,0.1,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10898580.0,10379599.99999999,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,half,0.05,0.1,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10898580.0,10379599.99999999,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,half,0.05,0.2,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21797160.0,20759200.000000007,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,half,0.05,0.2,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21797160.0,20759200.000000007,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,half,0.05,0.3,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32695740.0,31138799.999999996,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,half,0.05,0.3,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32695740.0,31138799.999999996,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,salvage,0.03,0.1,General,333,337,4,0,47514.16820372567,83245.59482686024,47514.16820372567,0.0,83245.59482686024,0.0,10898580.0,10312568.950531267,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,salvage,0.03,0.1,New,333,337,4,0,47514.16820372567,83245.59482686024,47514.16820372567,0.0,83245.59482686024,0.0,10898580.0,10312568.950531267,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,salvage,0.03,0.2,General,333,337,4,0,47514.16820372567,83245.59482686024,47514.16820372567,0.0,83245.59482686024,0.0,21797160.0,20692168.950531267,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,salvage,0.03,0.2,New,333,337,4,0,47514.16820372567,83245.59482686024,47514.16820372567,0.0,83245.59482686024,0.0,21797160.0,20692168.950531267,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,salvage,0.03,0.3,General,333,337,4,0,47514.16820372567,83245.59482686024,47514.16820372567,0.0,83245.59482686024,0.0,32695740.0,31071768.95053126,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,salvage,0.03,0.3,New,333,337,4,0,47514.16820372567,83245.59482686024,47514.16820372567,0.0,83245.59482686024,0.0,32695740.0,31071768.95053126,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,salvage,0.04,0.1,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10898580.0,10379600.000000002,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,salvage,0.04,0.1,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10898580.0,10379600.000000002,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,salvage,0.04,0.2,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21797160.0,20759200.000000004,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,salvage,0.04,0.2,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21797160.0,20759200.000000004,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,salvage,0.04,0.3,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32695740.0,31138799.999999996,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,salvage,0.04,0.3,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32695740.0,31138799.999999996,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,salvage,0.05,0.1,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10898580.0,10379599.99999999,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,salvage,0.05,0.1,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10898580.0,10379599.99999999,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,salvage,0.05,0.2,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21797160.0,20759200.000000007,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,salvage,0.05,0.2,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21797160.0,20759200.000000007,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,salvage,0.05,0.3,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32695740.0,31138799.999999996,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,salvage,0.05,0.3,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32695740.0,31138799.999999996,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,stop_option,0.03,0.1,General,333,337,4,0,47514.16820372567,83245.59482686024,47514.16820372567,0.0,83245.59482686024,0.0,10898580.0,10312568.950531267,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,stop_option,0.03,0.1,New,333,337,4,0,47514.16820372567,83245.59482686024,47514.16820372567,0.0,83245.59482686024,0.0,10898580.0,10312568.950531267,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,stop_option,0.03,0.2,General,333,337,4,0,47514.16820372567,83245.59482686024,47514.16820372567,0.0,83245.59482686024,0.0,21797160.0,20692168.950531267,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,stop_option,0.03,0.2,New,333,337,4,0,47514.16820372567,83245.59482686024,47514.16820372567,0.0,83245.59482686024,0.0,21797160.0,20692168.950531267,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,stop_option,0.03,0.3,General,333,337,4,0,47514.16820372567,83245.59482686024,47514.16820372567,0.0,83245.59482686024,0.0,32695740.0,31071768.95053126,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,stop_option,0.03,0.3,New,333,337,4,0,47514.16820372567,83245.59482686024,47514.16820372567,0.0,83245.59482686024,0.0,32695740.0,31071768.95053126,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,stop_option,0.04,0.1,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10898580.0,10379600.000000002,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,stop_option,0.04,0.1,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10898580.0,10379600.000000002,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,stop_option,0.04,0.2,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21797160.0,20759200.000000004,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,stop_option,0.04,0.2,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21797160.0,20759200.000000004,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,stop_option,0.04,0.3,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32695740.0,31138799.999999996,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,stop_option,0.04,0.3,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32695740.0,31138799.999999996,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,stop_option,0.05,0.1,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10898580.0,10379599.99999999,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,stop_option,0.05,0.1,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10898580.0,10379599.99999999,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,stop_option,0.05,0.2,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21797160.0,20759200.000000007,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,stop_option,0.05,0.2,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21797160.0,20759200.000000007,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,stop_option,0.05,0.3,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32695740.0,31138799.999999996,0,337,0,False,False
cap,proportional,0.8,0.005,25.0,stop_option,0.05,0.3,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32695740.0,31138799.999999996,0,337,0,False,False
cap,proportional,0.8,0.01505,18.0,full,0.03,0.1,General,200,241,41,0,665814.5740250626,1172216.7235698116,665814.5740250627,0.0,1172216.7235698118,0.0,7793940.0,6852367.411385109,0,241,0,False,False
cap,proportional,0.8,0.01505,18.0,full,0.03,0.1,New,200,241,41,0,665814.5740250626,1172216.7235698116,665814.5740250627,0.0,1172216.7235698118,0.0,7793940.0,6852367.411385109,0,241,0,False,False
cap,proportional,0.8,0.01505,18.0,full,0.03,0.2,General,200,285,85,0,1336365.5216507823,2352772.189727069,1336365.5216507823,0.0,2352772.189727068,0.0,18433800.0,15053942.874006988,0,285,0,False,False
cap,proportional,0.8,0.01505,18.0,full,0.03,0.2,New,200,285,85,0,1336365.5216507823,2352772.189727069,1336365.5216507823,0.0,2352772.189727068,0.0,18433800.0,15053942.874006988,0,285,0,False,False
cap,proportional,0.8,0.01505,18.0,full,0.03,0.3,General,200,306,106,0,1634809.5806372382,2878205.441929821,1634809.5806372382,0.0,2878205.4419298205,0.0,29688120.0,24202682.546120115,0,306,0,False,False
cap,proportional,0.8,0.01505,18.0,full,0.03,0.3,New,200,306,106,0,1634809.5806372382,2878205.441929821,1634809.5806372382,0.0,2878205.4419298205,0.0,29688120.0,24202682.546120115,0,306,0,False,False
cap,proportional,0.8,0.01505,18.0,full,0.04,0.1,General,329,333,4,0,48685.38168546956,85714.28267194795,48685.381685469554,0.0,85714.28267194796,0.0,10769220.0,10199437.725041538,0,333,0,False,False
cap,proportional,0.8,0.01505,18.0,full,0.04,0.1,New,329,333,4,0,48685.38168546956,85714.28267194795,48685.381685469554,0.0,85714.28267194796,0.0,10769220.0,10199437.725041538,0,333,0,False,False
cap,proportional,0.8,0.01505,18.0,full,0.04,0.2,General,329,336,7,0,83056.51873942961,146227.2591590703,83056.51873942962,0.0,146227.2591590703,0.0,21732480.0,20512200.05041701,0,336,0,False,False
cap,proportional,0.8,0.01505,18.0,full,0.04,0.2,New,329,336,7,0,83056.51873942961,146227.2591590703,83056.51873942962,0.0,146227.2591590703,0.0,21732480.0,20512200.05041701,0,336,0,False,False
cap,proportional,0.8,0.01505,18.0,full,0.04,0.3,General,329,337,8,0,93977.3021952766,165454.12126279244,93977.3021952766,0.0,165454.12126279244,0.0,32695740.0,30889137.003056582,0,337,0,False,False
cap,proportional,0.8,0.01505,18.0,full,0.04,0.3,New,329,337,8,0,93977.3021952766,165454.12126279244,93977.3021952766,0.0,165454.12126279244,0.0,32695740.0,30889137.003056582,0,337,0,False,False
cap,proportional,0.8,0.01505,18.0,full,0.05,0.1,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10898580.0,10379600.000000002,0,337,0,False,False
cap,proportional,0.8,0.01505,18.0,full,0.05,0.1,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10898580.0,10379600.000000002,0,337,0,False,False
cap,proportional,0.8,0.01505,18.0,full,0.05,0.2,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21797160.0,20759200.000000004,0,337,0,False,False
cap,proportional,0.8,0.01505,18.0,full,0.05,0.2,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21797160.0,20759200.000000004,0,337,0,False,False
cap,proportional,0.8,0.01505,18.0,full,0.05,0.3,General,337,337,0,10,20928.871774349904,34856.487775624926,0.0,20928.871774349904,0.0,34856.487775624926,33485564.77481455,31179797.86835362,10,327,0,False,False
cap,proportional,0.8,0.01505,18.0,full,0.05,0.3,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32695740.0,31138800.00000001,0,337,0,False,False
cap,proportional,0.8,0.01505,18.0,half,0.03,0.1,General,288,307,19,0,268168.94872573134,472131.6395014878,268168.9487257313,0.0,472131.6395014877,0.0,9928380.0,9195688.571622277,0,307,0,False,False
cap,proportional,0.8,0.01505,18.0,half,0.03,0.1,New,288,307,19,0,268168.94872573134,472131.6395014878,268168.9487257313,0.0,472131.6395014877,0.0,9928380.0,9195688.571622277,0,307,0,False,False
cap,proportional,0.8,0.01505,18.0,half,0.03,0.2,General,288,329,41,0,555682.5871359487,978321.0627239571,555682.5871359487,0.0,978321.0627239572,0.0,21279720.0,19015605.21954498,0,329,0,False,False
cap,proportional,0.8,0.01505,18.0,half,0.03,0.2,New,288,329,41,0,555682.5871359487,978321.0627239571,555682.5871359487,0.0,978321.0627239572,0.0,21279720.0,19015605.21954498,0,329,0,False,False
cap,proportional,0.8,0.01505,18.0,half,0.03,0.3,General,288,334,46,0,615986.3196240698,1084490.3273720974,615986.31962407,0.0,1084490.3273720974,0.0,32404680.0,29234396.170465007,0,334,0,False,False
cap,proportional,0.8,0.01505,18.0,half,0.03,0.3,New,288,334,46,0,615986.3196240698,1084490.3273720974,615986.31962407,0.0,1084490.3273720974,0.0,32404680.0,29234396.170465007,0,334,0,False,False
cap,proportional,0.8,0.01505,18.0,half,0.04,0.1,General,336,337,1,0,10920.783455846991,19226.862103722124,10920.783455846991,0.0,19226.862103722124,0.0,10898580.0,10379327.133489164,0,337,0,False,False
cap,proportional,0.8,0.01505,18.0,half,0.04,0.1,New,336,337,1,0,10920.783455846991,19226.862103722124,10920.783455846991,0.0,19226.862103722124,0.0,10898580.0,10379327.133489164,0,337,0,False,False
cap,proportional,0.8,0.01505,18.0,half,0.04,0.2,General,336,337,1,0,10920.783455846991,19226.862103722124,10920.783455846991,0.0,19226.862103722124,0.0,21797160.0,20758927.13348917,0,337,0,False,False
cap,proportional,0.8,0.01505,18.0,half,0.04,0.2,New,336,337,1,0,10920.783455846991,19226.862103722124,10920.783455846991,0.0,19226.862103722124,0.0,21797160.0,20758927.13348917,0,337,0,False,False
cap,proportional,0.8,0.01505,18.0,half,0.04,0.3,General,336,337,1,0,10920.783455846991,19226.862103722124,10920.783455846991,0.0,19226.862103722124,0.0,32695740.0,31138527.133489154,0,337,0,False,False
cap,proportional,0.8,0.01505,18.0,half,0.04,0.3,New,336,337,1,0,10920.783455846991,19226.862103722124,10920.783455846991,0.0,19226.862103722124,0.0,32695740.0,31138527.133489154,0,337,0,False,False
cap,proportional,0.8,0.01505,18.0,half,0.05,0.1,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10898580.0,10379599.999999996,0,337,0,False,False
cap,proportional,0.8,0.01505,18.0,half,0.05,0.1,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10898580.0,10379599.999999996,0,337,0,False,False
cap,proportional,0.8,0.01505,18.0,half,0.05,0.2,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21797160.0,20759200.000000007,0,337,0,False,False
cap,proportional,0.8,0.01505,18.0,half,0.05,0.2,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21797160.0,20759200.000000007,0,337,0,False,False
cap,proportional,0.8,0.01505,18.0,half,0.05,0.3,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32695740.0,31138799.999999996,0,337,0,False,False
cap,proportional,0.8,0.01505,18.0,half,0.05,0.3,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32695740.0,31138799.999999996,0,337,0,False,False
cap,proportional,0.8,0.01505,18.0,salvage,0.03,0.1,General,281,303,22,0,316390.8538494444,557029.9367656831,316390.8538494444,0.0,557029.936765683,0.0,9799020.0,9022865.098589836,0,303,0,False,False
cap,proportional,0.8,0.01505,18.0,salvage,0.03,0.1,New,281,303,22,0,316390.8538494444,557029.9367656831,316390.8538494444,0.0,557029.936765683,0.0,9799020.0,9022865.098589836,0,303,0,False,False
cap,proportional,0.8,0.01505,18.0,salvage,0.03,0.2,General,281,324,43,0,595233.4834308351,1047953.395625243,595233.4834308351,0.0,1047953.3956252431,0.0,20956320.0,18658395.310815033,0,324,0,False,False
cap,proportional,0.8,0.01505,18.0,salvage,0.03,0.2,New,281,324,43,0,595233.4834308351,1047953.395625243,595233.4834308351,0.0,1047953.3956252431,0.0,20956320.0,18658395.310815033,0,324,0,False,False
cap,proportional,0.8,0.01505,18.0,salvage,0.03,0.3,General,281,333,52,0,707340.4845896021,1245326.2179008643,707340.4845896021,0.0,1245326.2179008638,0.0,32307660.0,28822798.770485245,0,333,0,False,False
cap,proportional,0.8,0.01505,18.0,salvage,0.03,0.3,New,281,333,52,0,707340.4845896021,1245326.2179008643,707340.4845896021,0.0,1245326.2179008638,0.0,32307660.0,28822798.770485245,0,333,0,False,False
cap,proportional,0.8,0.01505,18.0,salvage,0.04,0.1,General,336,337,1,0,10920.783455846991,19226.862103722124,10920.783455846991,0.0,19226.862103722124,0.0,10898580.0,10370919.496556906,0,337,0,False,False
cap,proportional,0.8,0.01505,18.0,salvage,0.04,0.1,New,336,337,1,0,10920.783455846991,19226.862103722124,10920.783455846991,0.0,19226.862103722124,0.0,10898580.0,10370919.496556906,0,337,0,False,False
cap,proportional,0.8,0.01505,18.0,salvage,0.04,0.2,General,336,337,1,0,10920.783455846991,19226.862103722124,10920.783455846991,0.0,19226.862103722124,0.0,21797160.0,20750519.496556908,0,337,0,False,False
cap,proportional,0.8,0.01505,18.0,salvage,0.04,0.2,New,336,337,1,0,10920.783455846991,19226.862103722124,10920.783455846991,0.0,19226.862103722124,0.0,21797160.0,20750519.496556908,0,337,0,False,False
cap,proportional,0.8,0.01505,18.0,salvage,0.04,0.3,General,336,337,1,0,10920.783455846991,19226.862103722124,10920.783455846991,0.0,19226.862103722124,0.0,32695740.0,31130119.496556915,0,337,0,False,False
cap,proportional,0.8,0.01505,18.0,salvage,0.04,0.3,New,336,337,1,0,10920.783455846991,19226.862103722124,10920.783455846991,0.0,19226.862103722124,0.0,32695740.0,31130119.496556915,0,337,0,False,False
cap,proportional,0.8,0.01505,18.0,salvage,0.05,0.1,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10898580.0,10379599.999999998,0,337,0,False,False
cap,proportional,0.8,0.01505,18.0,salvage,0.05,0.1,New,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10898580.0,10379599.999999998,0,337,0,False,False
cap,proportional,0.8,0.01505,18.0,salvage,0.05,0.2,General,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21797160.0,20759200.000000004,0,337,0,False,False
