context,policy,technology,adcode,city,status,max_degradation_fraction,baseline_margin_usd_per_unit,lifetime_years,burn_in,central_degradation
cap,General20,SJ,370700,潍坊,interior boundary,0.008557818979635808,-36.76350022787284,21.5,0.0675,0.01505
cap,General20,SJ,370800,济宁,interior boundary,0.009298039328506747,-31.76283729479036,21.5,0.0675,0.01505
cap,General20,SJ,370900,泰安,interior boundary,0.008974663949775422,-34.60102818747254,21.5,0.0675,0.01505
cap,General20,SJ,371000,威海,interior boundary,0.007547623382958336,-43.936549337235704,21.5,0.0675,0.01505
cap,General20,SJ,371100,日照,interior boundary,0.008487546777909215,-36.88478727742307,21.5,0.0675,0.01505
cap,General20,SJ,371300,临沂,interior boundary,0.009269142997555237,-31.162386553302042,21.5,0.0675,0.01505
cap,General20,SJ,371400,德州,interior boundary,0.008588103066191625,-38.047390829625044,21.5,0.0675,0.01505
cap,General20,SJ,371500,聊城,interior boundary,0.008889607008458002,-35.96424600915333,21.5,0.0675,0.01505
cap,General20,SJ,371600,滨州,interior boundary,0.008500025338941699,-38.230821807749464,21.5,0.0675,0.01505
cap,General20,SJ,371700,菏泽,interior boundary,0.009666545046516005,-28.759230732300182,21.5,0.0675,0.01505
cap,General20,SJ,410100,郑州,interior boundary,0.009896867547883659,-27.926605517979,21.5,0.0675,0.01505
cap,General20,SJ,410200,开封,interior boundary,0.009545794527898721,-30.481259848054094,21.5,0.0675,0.01505
cap,General20,SJ,410300,洛阳,interior boundary,0.010262936023405448,-25.318924704416247,21.5,0.0675,0.01505
cap,General20,SJ,410400,平顶山,interior boundary,0.010653712887710044,-22.665706514859664,21.5,0.0675,0.01505
cap,General20,SJ,410500,安阳,interior boundary,0.009309339068374101,-32.46496637357683,21.5,0.0675,0.01505
cap,General20,SJ,410600,鹤壁,interior boundary,0.00934609366998913,-32.00765878877695,21.5,0.0675,0.01505
cap,General20,SJ,410700,新乡,interior boundary,0.009404765600988442,-31.27888360081505,21.5,0.0675,0.01505
cap,General20,SJ,410800,焦作,interior boundary,0.009706643487061944,-29.03451784132136,21.5,0.0675,0.01505
cap,General20,SJ,410900,濮阳,interior boundary,0.009371684431778961,-31.989156903217406,21.5,0.0675,0.01505
cap,General20,SJ,411000,许昌,interior boundary,0.01000214930170316,-27.632294709300083,21.5,0.0675,0.01505
cap,General20,SJ,411100,漯河,interior boundary,0.010162650792937454,-26.34061194998145,21.5,0.0675,0.01505
cap,General20,SJ,411200,三门峡,interior boundary,0.00980485974176517,-28.511743691245158,21.5,0.0675,0.01505
cap,General20,SJ,411300,南阳,interior boundary,0.010811344593469843,-21.423576807392408,21.5,0.0675,0.01505
cap,General20,SJ,411400,商丘,interior boundary,0.009964761446519081,-26.857122727011472,21.5,0.0675,0.01505
cap,General20,SJ,411500,信阳,interior boundary,0.011145269020043005,-18.805270958601284,21.5,0.0675,0.01505
cap,General20,SJ,411600,周口,interior boundary,0.010007585077483585,-27.179907844582033,21.5,0.0675,0.01505
cap,General20,SJ,411700,驻马店,interior boundary,0.010555677903075635,-22.94795084149024,21.5,0.0675,0.01505
cap,General20,SJ,420100,武汉,interior boundary,0.01155618848261284,-16.79769773125639,21.5,0.0675,0.01505
cap,General20,SJ,420200,黄石,interior boundary,0.012264892297168473,-12.575204323253786,21.5,0.0675,0.01505
cap,General20,SJ,420300,十堰,interior boundary,0.011916862151277737,-13.916953929147724,21.5,0.0675,0.01505
cap,General20,SJ,420500,宜昌,interior boundary,0.012504073113732514,-11.205507825819666,21.5,0.0675,0.01505
cap,General20,SJ,420600,襄阳,interior boundary,0.011234717073163127,-18.500721683332756,21.5,0.0675,0.01505
cap,General20,SJ,420700,鄂州,interior boundary,0.012213164122655228,-12.829727033117308,21.5,0.0675,0.01505
cap,General20,SJ,420800,荆门,interior boundary,0.011185952713749003,-18.806955819356006,21.5,0.0675,0.01505
cap,General20,SJ,420900,孝感,interior boundary,0.01106146445900933,-19.774155756682433,21.5,0.0675,0.01505
cap,General20,SJ,421000,荆州,interior boundary,0.012067277977325121,-13.706791530958697,21.5,0.0675,0.01505
cap,General20,SJ,421100,黄冈,interior boundary,0.011607454023901911,-16.24141026792489,21.5,0.0675,0.01505
cap,General20,SJ,421200,咸宁,interior boundary,0.012339258713432603,-12.527680349659647,21.5,0.0675,0.01505
cap,General20,SJ,421300,随州,interior boundary,0.01105258981249975,-19.42008317543349,21.5,0.0675,0.01505
cap,General20,SJ,422800,恩施,interior boundary,0.008435932189873797,-25.381623413351235,21.5,0.0675,0.01505
cap,General20,SJ,430100,长沙,interior boundary,0.012882258324713545,-9.576922260434287,21.5,0.0675,0.01505
cap,General20,SJ,430200,株洲,interior boundary,0.01317998522488964,-8.184163595863936,21.5,0.0675,0.01505
cap,General20,SJ,430300,湘潭,interior boundary,0.01295332137779397,-9.182018057045582,21.5,0.0675,0.01505
cap,General20,SJ,430400,衡阳,interior boundary,0.01335756682953573,-7.3021623779313245,21.5,0.0675,0.01505
cap,General20,SJ,430500,邵阳,interior boundary,0.013875654808555994,-4.834542039330415,21.5,0.0675,0.01505
cap,General20,SJ,430600,岳阳,interior boundary,0.012446589834011233,-11.666824989404915,21.5,0.0675,0.01505
cap,General20,SJ,430700,常德,interior boundary,0.012935267614042092,-9.017008112873953,21.5,0.0675,0.01505
cap,General20,SJ,430800,张家界,interior boundary,0.013843742466720956,-4.692019863500889,21.5,0.0675,0.01505
cap,General20,SJ,430900,益阳,interior boundary,0.013240745748489498,-7.627293100380427,21.5,0.0675,0.01505
cap,General20,SJ,431000,郴州,interior boundary,0.013845696607892671,-4.94136693185618,21.5,0.0675,0.01505
cap,General20,SJ,431100,永州,interior boundary,0.013902594482622276,-4.797081271054083,21.5,0.0675,0.01505
cap,General20,SJ,431200,怀化,interior boundary,0.01397651304006118,-4.197614498627729,21.5,0.0675,0.01505
cap,General20,SJ,431300,娄底,interior boundary,0.013830028517433132,-4.983212291654752,21.5,0.0675,0.01505
cap,General20,SJ,433100,湘西,interior boundary,0.01201188748786777,-11.733705422434696,21.5,0.0675,0.01505
cap,General20,SJ,440100,广州,interior boundary,0.013060201384177364,-9.315787746358694,21.5,0.0675,0.01505
cap,General20,SJ,440200,韶关,interior boundary,0.013589548943127031,-6.336763771247149,21.5,0.0675,0.01505
cap,General20,SJ,440300,深圳,interior boundary,0.012411232222822123,-13.053236084905905,21.5,0.0675,0.01505
cap,General20,SJ,440400,珠海,interior boundary,0.012170115798313216,-14.40916651903757,21.5,0.0675,0.01505
cap,General20,SJ,440500,汕头,interior boundary,0.01177501744156544,-16.5533275687672,21.5,0.0675,0.01505
cap,General20,SJ,440600,佛山,interior boundary,0.013357302040051165,-7.691252354450114,21.5,0.0675,0.01505
cap,General20,SJ,440700,江门,interior boundary,0.01333219428284807,-7.8714447407645025,21.5,0.0675,0.01505
cap,General20,SJ,440800,湛江,interior boundary,0.012296823923302471,-14.119648839339732,21.5,0.0675,0.01505
cap,General20,SJ,440900,茂名,interior boundary,0.01285706124289945,-10.500032960214128,21.5,0.0675,0.01505
cap,General20,SJ,441200,肇庆,interior boundary,0.01354042102068078,-6.718939009679332,21.5,0.0675,0.01505
cap,General20,SJ,441300,惠州,interior boundary,0.012761282374486174,-11.148077112510634,21.5,0.0675,0.01505
cap,General20,SJ,441400,梅州,interior boundary,0.012962121890772237,-9.717890950966137,21.5,0.0675,0.01505
cap,General20,SJ,441500,汕尾,interior boundary,0.011715815442297384,-16.882401485479875,21.5,0.0675,0.01505
cap,General20,SJ,441600,河源,interior boundary,0.01279548094557939,-10.626855875399372,21.5,0.0675,0.01505
cap,General20,SJ,441700,阳江,interior boundary,0.013106481437461785,-9.00682842413704,21.5,0.0675,0.01505
cap,General20,SJ,441800,清远,interior boundary,0.013600284528865105,-6.380850069788323,21.5,0.0675,0.01505
cap,General20,SJ,441900,东莞,interior boundary,0.012635513806927887,-11.844529429963984,21.5,0.0675,0.01505
cap,General20,SJ,442000,中山,interior boundary,0.012575155479472497,-12.057629489371436,21.5,0.0675,0.01505
cap,General20,SJ,445100,潮州,interior boundary,0.012195143426567513,-14.29593588140932,21.5,0.0675,0.01505
cap,General20,SJ,445200,揭阳,interior boundary,0.012505395734745406,-12.421471763878742,21.5,0.0675,0.01505
cap,General20,SJ,445300,云浮,interior boundary,0.01331261330958924,-7.918368943168332,21.5,0.0675,0.01505
cap,General20,SJ,450100,南宁,interior boundary,0.013941308671835632,-4.702546707631598,21.5,0.0675,0.01505
cap,General20,SJ,450200,柳州,interior boundary,0.014230266702376326,-3.2780952863477637,21.5,0.0675,0.01505
cap,General20,SJ,450300,桂林,interior boundary,0.014317510262612389,-2.92129412999833,21.5,0.0675,0.01505
cap,General20,SJ,450400,梧州,interior boundary,0.013254316777847209,-8.053532388251199,21.5,0.0675,0.01505
cap,General20,SJ,450500,北海,interior boundary,0.012008206790392963,-15.512074082846368,21.5,0.0675,0.01505
cap,General20,SJ,450600,防城港,interior boundary,0.01291623740935606,-9.934381574035172,21.5,0.0675,0.01505
cap,General20,SJ,450700,钦州,interior boundary,0.013010378186319116,-9.502429312805418,21.5,0.0675,0.01505
cap,General20,SJ,450800,贵港,interior boundary,0.013729796634330427,-5.653475164546819,21.5,0.0675,0.01505
cap,General20,SJ,450900,玉林,interior boundary,0.013171628631850042,-8.612512091904193,21.5,0.0675,0.01505
cap,General20,SJ,451000,百色,interior boundary,0.013698735732464943,-5.693992936887469,21.5,0.0675,0.01505
cap,General20,SJ,451100,贺州,interior boundary,0.013839390217641068,-5.12983264261635,21.5,0.0675,0.01505
cap,General20,SJ,451200,河池,interior boundary,0.0143783090724817,-2.6281046269376134,21.5,0.0675,0.01505
cap,General20,SJ,451300,来宾,interior boundary,0.013701501291696873,-5.7585152031159055,21.5,0.0675,0.01505
cap,General20,SJ,451400,崇左,interior boundary,0.014546072594985308,-2.0766620962752427,21.5,0.0675,0.01505
cap,General20,SJ,460100,海口,interior boundary,0.011740541421351482,-17.84875516374717,21.5,0.0675,0.01505
cap,General20,SJ,460200,三亚,interior boundary,0.011834585148086062,-17.587532653507026,21.5,0.0675,0.01505
cap,General20,SJ,460300,三沙,interior boundary,0.010397107105756476,-28.669609586490253,21.5,0.0675,0.01505
cap,General20,SJ,460400,儋州,interior boundary,0.012286741114896672,-14.133259870514678,21.5,0.0675,0.01505
cap,General20,SJ,500000,重庆,interior boundary,0.008001474586226468,-27.027539063233462,21.5,0.0675,0.01505
cap,General20,SJ,510100,成都,interior boundary,0.01398893688417431,-4.140633963138896,21.5,0.0675,0.01505
cap,General20,SJ,510300,自贡,interior boundary,0.008129651993603913,-26.542225043444375,21.5,0.0675,0.01505
cap,General20,SJ,510400,攀枝花,interior boundary,0.011430677170529435,-19.258116254088634,21.5,0.0675,0.01505
cap,General20,SJ,510500,泸州,never wins at nonnegative degradation,,-75.01311717869822,21.5,0.0675,0.01505
cap,General20,SJ,510600,德阳,interior boundary,0.01326339665923584,-6.9153845533120375,21.5,0.0675,0.01505
cap,General20,SJ,510700,绵阳,interior boundary,0.013056534388221769,-8.093070464544041,21.5,0.0675,0.01505
cap,General20,SJ,510800,广元,interior boundary,0.013370435223082924,-6.614290435702117,21.5,0.0675,0.01505
cap,General20,SJ,510900,遂宁,interior boundary,0.013989348996060615,-4.172185672812873,21.5,0.0675,0.01505
cap,General20,SJ,511000,内江,interior boundary,0.013421967339660765,-6.303357558526386,21.5,0.0675,0.01505
cap,General20,SJ,511100,乐山,never wins at nonnegative degradation,,-68.61187333792469,21.5,0.0675,0.01505
cap,General20,SJ,511300,南充,interior boundary,0.01341717680790069,-6.321852341907061,21.5,0.0675,0.01505
cap,General20,SJ,511400,眉山,interior boundary,0.010797338753096852,-16.389112734289768,21.5,0.0675,0.01505
cap,General20,SJ,511500,宜宾,never wins at nonnegative degradation,,-81.18859478952947,21.5,0.0675,0.01505
cap,General20,SJ,511600,广安,interior boundary,0.0012080590915623192,-52.410355588435095,21.5,0.0675,0.01505
cap,General20,SJ,511700,达州,interior boundary,0.011427749502566798,-13.975273187042717,21.5,0.0675,0.01505
cap,General20,SJ,511800,雅安,interior boundary,0.012375243250487954,-10.999144045578703,21.5,0.0675,0.01505
cap,General20,SJ,511900,巴中,interior boundary,0.0107112235599665,-16.7184192292749,21.5,0.0675,0.01505
cap,General20,SJ,512000,资阳,interior boundary,0.014098502642767845,-3.6883284248737027,21.5,0.0675,0.01505
cap,General20,SJ,513200,阿坝,interior boundary,0.0071672251403136055,-47.184495635952715,21.5,0.0675,0.01505
cap,General20,SJ,513300,甘孜,interior boundary,0.006154781849688362,-58.873331417721204,21.5,0.0675,0.01505
cap,General20,SJ,513400,凉山,interior boundary,0.010401472638920242,-23.311662163314452,21.5,0.0675,0.01505
cap,General20,SJ,520100,贵阳,interior boundary,0.0018588918834701923,-50.00782205536069,21.5,0.0675,0.01505
cap,General20,SJ,520200,六盘水,interior boundary,0.012226267630810382,-10.909864765964016,21.5,0.0675,0.01505
cap,General20,SJ,520300,遵义,never wins at nonnegative degradation,,-95.96874223550873,21.5,0.0675,0.01505
cap,General20,SJ,520400,安顺,interior boundary,0.0059374612602447014,-34.81019752951693,21.5,0.0675,0.01505
cap,General20,SJ,520500,毕节,interior boundary,0.006690395494424451,-31.978210971663543,21.5,0.0675,0.01505
cap,General20,SJ,520600,铜仁,interior boundary,0.0017336102653935368,-50.470784245714356,21.5,0.0675,0.01505
cap,General20,SJ,522300,黔西南,interior boundary,0.01297562787233986,-8.262858894739622,21.5,0.0675,0.01505
cap,General20,SJ,522600,黔东南,interior boundary,0.01004717326041131,-19.254294383445483,21.5,0.0675,0.01505
cap,General20,SJ,522700,黔南,interior boundary,0.010575350575800967,-17.237790932446046,21.5,0.0675,0.01505
cap,General20,SJ,530100,昆明,interior boundary,0.00987953670964643,-26.884437362450683,21.5,0.0675,0.01505
cap,General20,SJ,530300,曲靖,interior boundary,0.010785463539804856,-19.66028401820921,21.5,0.0675,0.01505
cap,General20,SJ,530400,玉溪,interior boundary,0.010544817394499969,-22.939082337244656,21.5,0.0675,0.01505
cap,General20,SJ,530500,保山,interior boundary,0.010969855305516064,-21.58527922828381,21.5,0.0675,0.01505
cap,General20,SJ,530600,昭通,interior boundary,0.00903555527193092,-23.105605441429475,21.5,0.0675,0.01505
cap,General20,SJ,530700,丽江,interior boundary,0.009536403678725235,-30.630626798430683,21.5,0.0675,0.01505
cap,General20,SJ,530800,普洱,interior boundary,0.011513853393494602,-18.27560865960396,21.5,0.0675,0.01505
cap,General20,SJ,530900,临沧,interior boundary,0.01096964218914636,-21.95441713764768,21.5,0.0675,0.01505
cap,General20,SJ,532300,楚雄,interior boundary,0.00967435619670809,-29.872189259808295,21.5,0.0675,0.01505
cap,General20,SJ,532500,红河,interior boundary,0.01166357976761603,-16.00081307083252,21.5,0.0675,0.01505
cap,General20,SJ,532600,文山,interior boundary,0.012183955163666126,-12.934197358011886,21.5,0.0675,0.01505
cap,General20,SJ,532800,西双版纳,interior boundary,0.012950117656681213,-10.695662462412827,21.5,0.0675,0.01505
cap,General20,SJ,532900,大理,interior boundary,0.01005715617515435,-27.37704760780906,21.5,0.0675,0.01505
cap,General20,SJ,533100,德宏,interior boundary,0.011804748494370892,-16.690682408054215,21.5,0.0675,0.01505
cap,General20,SJ,533300,怒江,interior boundary,0.0105432129218535,-22.970805324214837,21.5,0.0675,0.01505
cap,General20,SJ,533400,迪庆,interior boundary,0.007696655273372954,-43.54185523823759,21.5,0.0675,0.01505
cap,General20,SJ,540100,拉萨,interior boundary,0.007375450439636919,-39.85020805012681,21.5,0.0675,0.01505
cap,General20,SJ,540200,日喀则,interior boundary,0.007403861310442749,-40.357032943693014,21.5,0.0675,0.01505
cap,General20,SJ,540300,昌都,interior boundary,0.008049117230167012,-33.795592734000195,21.5,0.0675,0.01505
cap,General20,SJ,540400,林芝,interior boundary,0.009649061046095402,-22.50931002472265,21.5,0.0675,0.01505
cap,General20,SJ,540500,山南,interior boundary,0.00835726328415589,-32.409782941972196,21.5,0.0675,0.01505
cap,General20,SJ,540600,那曲,interior boundary,0.006798594847156636,-43.67968707556764,21.5,0.0675,0.01505
cap,General20,SJ,542500,阿里,interior boundary,0.006587098500065027,-46.408050224751776,21.5,0.0675,0.01505
cap,General20,SJ,610100,西安,interior boundary,0.011416782184335974,-17.898300622253203,21.5,0.0675,0.01505
cap,General20,SJ,610200,铜川,interior boundary,0.01005634368895798,-26.30941794047152,21.5,0.0675,0.01505
cap,General20,SJ,610300,宝鸡,interior boundary,0.010868181695999367,-19.656048626095355,21.5,0.0675,0.01505
cap,General20,SJ,610400,咸阳,interior boundary,0.010410640861704935,-24.06422680456393,21.5,0.0675,0.01505
cap,General20,SJ,610500,渭南,interior boundary,0.010076463696287168,-26.60155659874539,21.5,0.0675,0.01505
cap,General20,SJ,610600,延安,interior boundary,0.008676109535607424,-34.94178897834894,21.5,0.0675,0.01505
cap,General20,SJ,610700,汉中,interior boundary,0.012725214177923053,-9.683613744647403,21.5,0.0675,0.01505
cap,General20,SJ,610800,榆林,interior boundary,0.007476775538489024,-44.527453805305925,21.5,0.0675,0.01505
