case,context,adcode,technology,npv_usd,discounted_mwh,construction_usd
om=0.01,cap,341800,Si,57068.82918041231,17363.87700669731,558738.0237506496
om=0.01,cap,350100,Si,8853.586905226053,16158.495949817652,558738.0237506496
om=0.01,cap,350200,Si,102226.46259888791,18492.8178421592,558738.0237506496
om=0.01,cap,350300,Si,36425.41608039232,16847.79167919681,558738.0237506496
om=0.01,cap,350400,Si,7350.625539636553,16120.921915677915,558738.0237506496
om=0.01,cap,350500,Si,49891.386967432256,17184.440951372806,558738.0237506496
om=0.01,cap,350600,Si,69416.37060065716,17672.56554220343,558738.0237506496
om=0.01,cap,350700,Si,17931.720117411372,16385.449280122284,558738.0237506496
om=0.01,cap,350800,Si,25906.699131592974,16584.823755476824,558738.0237506496
om=0.01,cap,350900,Si,-1482.9471955447389,15900.082597298382,558738.0237506496
om=0.01,cap,360100,Si,47387.019017658415,17121.83175262846,558738.0237506496
om=0.01,cap,360200,Si,26693.994693226727,16604.50614451767,558738.0237506496
om=0.01,cap,360300,Si,9267.22442000596,16168.83688768715,558738.0237506496
om=0.01,cap,360400,Si,50721.38951786553,17205.191015133638,558738.0237506496
om=0.01,cap,360500,Si,-2907.9414437528612,15864.457741093178,558738.0237506496
om=0.01,cap,360600,Si,-2940.1323063481186,15863.652969528297,558738.0237506496
om=0.01,cap,360700,Si,18563.55366422338,16401.245118792584,558738.0237506496
om=0.01,cap,360800,Si,1080.348481175406,15964.164989216386,558738.0237506496
om=0.01,cap,360900,Si,9266.22203639522,16168.81182809688,558738.0237506496
om=0.01,cap,361000,Si,-17655.80273702153,15495.761208761462,558738.0237506496
om=0.01,cap,361100,Si,22595.828119830458,16502.05198018276,558738.0237506496
om=0.01,cap,370100,Si,183334.05951368014,20520.507765029004,558738.0237506496
om=0.01,cap,370200,Si,205680.17177615614,21079.160571590903,558738.0237506496
om=0.01,cap,370300,Si,168261.29834353857,20143.688735775464,558738.0237506496
om=0.01,cap,370400,Si,139564.60359106358,19426.27136696359,558738.0237506496
om=0.01,cap,370500,Si,218227.39641201633,21392.841187487407,558738.0237506496
om=0.01,cap,370600,Si,194662.174035057,20803.710628063425,558738.0237506496
om=0.01,cap,370700,Si,176803.48735837505,20357.243461146376,558738.0237506496
om=0.01,cap,370800,Si,156585.75836434466,19851.800236295618,558738.0237506496
om=0.01,cap,370900,Si,180668.85841910573,20453.877737664643,558738.0237506496
om=0.01,cap,371000,Si,204717.92527384288,21055.104409033072,558738.0237506496
om=0.01,cap,371100,Si,171143.4576926,20215.742719502,558738.0237506496
om=0.01,cap,371300,Si,138691.28487171407,19404.43839897985,558738.0237506496
om=0.01,cap,371400,Si,207521.24673906213,21125.187445663552,558738.0237506496
om=0.01,cap,371500,Si,200260.37435018827,20943.665635941707,558738.0237506496
om=0.01,cap,371600,Si,200659.77171128316,20953.65056996908,558738.0237506496
om=0.01,cap,371700,Si,131559.16940418546,19226.135512291636,558738.0237506496
om=0.01,cap,410100,Si,141776.01089932,19481.55654967,558738.0237506496
om=0.01,cap,410200,Si,158393.67457596143,19896.998141586035,558738.0237506496
om=0.01,cap,410300,Si,123547.41578917617,19025.841671916405,558738.0237506496
om=0.01,cap,410400,Si,104895.31463232651,18559.539142995163,558738.0237506496
om=0.01,cap,410500,Si,174735.50285518638,20305.54384856666,558738.0237506496
om=0.01,cap,410600,Si,168719.7156936412,20155.14916952803,558738.0237506496
om=0.01,cap,410700,Si,158987.1174404001,19911.834213197002,558738.0237506496
om=0.01,cap,410800,Si,143992.9891331126,19536.981005514815,558738.0237506496
om=0.01,cap,410900,Si,171689.13507605804,20229.38465408845,558738.0237506496
om=0.01,cap,411000,Si,149091.73260979902,19664.449592431974,558738.0237506496
om=0.01,cap,411100,Si,137366.39838991288,19371.31623693482,558738.0237506496
om=0.01,cap,411200,Si,144145.7818707462,19540.800823955655,558738.0237506496
om=0.01,cap,411300,Si,90916.19927256067,18210.061259001017,558738.0237506496
om=0.01,cap,411400,Si,122891.30204295895,19009.438828260973,558738.0237506496
om=0.01,cap,411500,Si,58109.059272083985,17389.8827589891,558738.0237506496
om=0.01,cap,411600,Si,137666.62294716525,19378.82185086613,558738.0237506496
om=0.01,cap,411700,Si,98259.72243262391,18393.649338002597,558738.0237506496
om=0.01,cap,420100,Si,56520.16353198144,17350.160365486536,558738.0237506496
om=0.01,cap,420200,Si,15990.107753093413,16336.908971014334,558738.0237506496
om=0.01,cap,420300,Si,6415.40752265189,16097.541465253296,558738.0237506496
om=0.01,cap,420500,Si,296.19938067082785,15944.561261703771,558738.0237506496
om=0.01,cap,420600,Si,62502.30811714903,17499.713980115725,558738.0237506496
om=0.01,cap,420700,Si,17048.708841131316,16363.373998215284,558738.0237506496
om=0.01,cap,420800,Si,65014.04095929945,17562.507301169488,558738.0237506496
om=0.01,cap,420900,Si,77477.24332176847,17874.087360231213,558738.0237506496
om=0.01,cap,421000,Si,27094.480369096345,16614.518286414408,558738.0237506496
om=0.01,cap,421100,Si,44236.05804742215,17043.057728372554,558738.0237506496
om=0.01,cap,421200,Si,30335.676625872453,16695.548192833812,558738.0237506496
om=0.01,cap,421300,Si,63947.47718244696,17535.843206748174,558738.0237506496
om=0.01,cap,422800,Si,-95526.95629293908,13548.982369863525,558738.0237506496
om=0.01,cap,430100,Si,2146.0492738093535,15990.807509032233,558738.0237506496
om=0.01,cap,430200,Si,-3775.3110243273795,15842.773501578817,558738.0237506496
om=0.01,cap,430300,Si,-3160.989902109918,15858.131529634251,558738.0237506496
om=0.01,cap,430400,Si,-12346.260962159704,15628.499753133006,558738.0237506496
om=0.01,cap,430500,Si,-39636.554463258675,14946.242415605533,558738.0237506496
om=0.01,cap,430600,Si,11209.740766176423,16217.399796341411,558738.0237506496
om=0.01,cap,430700,Si,-18783.32339859662,15467.573192222086,558738.0237506496
om=0.01,cap,430800,Si,-70328.52999825752,14178.94302723056,558738.0237506496
om=0.01,cap,430900,Si,-25620.142552248923,15296.652713380776,558738.0237506496
om=0.01,cap,431000,Si,-41462.00131498574,14900.606244312357,558738.0237506496
om=0.01,cap,431100,Si,-31002.879204913257,15162.08429706417,558738.0237506496
om=0.01,cap,431200,Si,-67673.51217731334,14245.318472754167,558738.0237506496
om=0.01,cap,431300,Si,-43935.90672068854,14838.758609169787,558738.0237506496
om=0.01,cap,433100,Si,-81317.33129267559,13904.222994870112,558738.0237506496
om=0.01,cap,440100,Si,37707.88589700965,16879.85342461224,558738.0237506496
om=0.01,cap,440200,Si,-9292.103110813741,15704.853699416657,558738.0237506496
om=0.01,cap,440300,Si,74370.7259929505,17796.424427010763,558738.0237506496
om=0.01,cap,440400,Si,82346.26503213315,17995.81290299033,558738.0237506496
om=0.01,cap,440500,Si,89759.38795755815,18181.140976125953,558738.0237506496
om=0.01,cap,440600,Si,18690.768505001757,16404.425489812045,558738.0237506496
om=0.01,cap,440700,Si,23929.576616335566,16535.39569259539,558738.0237506496
om=0.01,cap,440800,Si,99168.5010285023,18416.368802899557,558738.0237506496
om=0.01,cap,440900,Si,52346.97386276991,17245.830623756246,558738.0237506496
om=0.01,cap,441200,Si,5915.239220016019,16085.0372576874,558738.0237506496
om=0.01,cap,441300,Si,63677.152340962944,17529.085085711074,558738.0237506496
om=0.01,cap,441400,Si,34112.17018288187,16789.960531759047,558738.0237506496
om=0.01,cap,441500,Si,91046.80753922957,18213.32646566774,558738.0237506496
om=0.01,cap,441600,Si,42314.36742142171,16995.015462722542,558738.0237506496
om=0.01,cap,441700,Si,31223.218513960317,16717.73674003601,558738.0237506496
om=0.01,cap,441800,Si,-837.3918908878295,15916.221479914804,558738.0237506496
om=0.01,cap,441900,Si,68532.02468308303,17650.456894264076,558738.0237506496
om=0.01,cap,442000,Si,64055.14451908516,17538.53489016413,558738.0237506496
om=0.01,cap,445100,Si,82886.26693451773,18009.312950549942,558738.0237506496
om=0.01,cap,445200,Si,65413.77066442862,17572.500543797716,558738.0237506496
om=0.01,cap,445300,Si,20614.491405083867,16452.518562314097,558738.0237506496
om=0.01,cap,450100,Si,-22826.490412550924,15366.494016873228,558738.0237506496
om=0.01,cap,450200,Si,-55911.62466628202,14539.36566052995,558738.0237506496
om=0.01,cap,450300,Si,-57454.75806587899,14500.787325540025,558738.0237506496
om=0.01,cap,450400,Si,10831.910617865447,16207.954042633637,558738.0237506496
om=0.01,cap,450500,Si,95607.61040654757,18327.346537350688,558738.0237506496
om=0.01,cap,450600,Si,34348.75198333248,16795.875076770313,558738.0237506496
om=0.01,cap,450700,Si,34666.20914178236,16803.81150573156,558738.0237506496
om=0.01,cap,450800,Si,-17100.262958577787,15509.649703222554,558738.0237506496
om=0.01,cap,450900,Si,24487.393829712004,16549.3411229298,558738.0237506496
om=0.01,cap,451000,Si,-26332.73130338853,15278.837994602287,558738.0237506496
om=0.01,cap,451100,Si,-23283.73436726429,15355.062918005393,558738.0237506496
om=0.01,cap,451200,Si,-67717.9413064324,14244.20774452619,558738.0237506496
om=0.01,cap,451300,Si,-18690.29987614715,15469.89878028332,558738.0237506496
om=0.01,cap,451400,Si,-39724.5426115395,14944.042711898514,558738.0237506496
om=0.01,cap,460100,Si,135809.37582814944,19332.390672890735,558738.0237506496
om=0.01,cap,460200,Si,146074.84665197227,19589.027443486306,558738.0237506496
om=0.01,cap,460300,Si,242168.81383630278,21991.37662309457,558738.0237506496
om=0.01,cap,460400,Si,97310.25281001655,18369.912597437415,558738.0237506496
om=0.01,cap,500000,Si,-98737.42581112265,13468.720631908933,558738.0237506496
om=0.01,cap,510100,Si,-68755.86101355452,14218.259751848138,558738.0237506496
om=0.01,cap,510300,Si,-100258.60418447087,13430.691172575227,558738.0237506496
om=0.01,cap,510400,Si,126382.59779755572,19096.721222125892,558738.0237506496
om=0.01,cap,510500,Si,-151848.04272048813,12140.955209174797,558738.0237506496
om=0.01,cap,510600,Si,-75628.05489453684,14046.454904823579,558738.0237506496
om=0.01,cap,510700,Si,-46560.29467837345,14773.148910227665,558738.0237506496
om=0.01,cap,510800,Si,-63343.400596000836,14353.57126228698,558738.0237506496
om=0.01,cap,510900,Si,-64527.178886916205,14323.976805014094,558738.0237506496
om=0.01,cap,511000,Si,-77930.14745978257,13988.902590692434,558738.0237506496
om=0.01,cap,511100,Si,-145473.65426586434,12300.314920540392,558738.0237506496
om=0.01,cap,511300,Si,-75365.07545589928,14053.02939078952,558738.0237506496
om=0.01,cap,511400,Si,-86689.52146629874,13769.918240529532,558738.0237506496
om=0.01,cap,511500,Si,-159332.6407334492,11953.84025885077,558738.0237506496
om=0.01,cap,511600,Si,-127049.37259429369,12760.921962329658,558738.0237506496
om=0.01,cap,511700,Si,-83848.80848590376,13840.936065039406,558738.0237506496
om=0.01,cap,511800,Si,-38791.68408482576,14967.364175066356,558738.0237506496
om=0.01,cap,511900,Si,-86028.46433717581,13786.444668757606,558738.0237506496
om=0.01,cap,512000,Si,-73598.05075784084,14097.205008240979,558738.0237506496
om=0.01,cap,513200,Si,222996.2781928151,21512.06323200738,558738.0237506496
om=0.01,cap,513300,Si,311324.9491056274,23720.280004827684,558738.0237506496
om=0.01,cap,513400,Si,86044.58191566709,18088.270825078678,558738.0237506496
om=0.01,cap,520100,Si,-118091.14735094272,12984.877593413432,558738.0237506496
om=0.01,cap,520200,Si,-74257.59718481879,14080.716347566531,558738.0237506496
om=0.01,cap,520300,Si,-172920.09748733853,11614.153840003537,558738.0237506496
om=0.01,cap,520400,Si,-101024.25287298195,13411.54995536245,558738.0237506496
om=0.01,cap,520500,Si,-97011.3385957627,13511.872812292933,558738.0237506496
om=0.01,cap,520600,Si,-123142.53717895338,12858.592847713166,558738.0237506496
om=0.01,cap,522300,Si,-56847.82414490553,14515.960673564363,558738.0237506496
om=0.01,cap,522600,Si,-87045.11033803977,13761.028518736006,558738.0237506496
om=0.01,cap,522700,Si,-83457.65981940315,13850.714781701921,558738.0237506496
om=0.01,cap,530100,Si,111859.50047065262,18733.643788953315,558738.0237506496
