adcode,city,province,gamma,gap,raw_capacity_pct,matched_capacity_pct,raw_area_pct,raw_yield_kwh_kwp
410900,濮阳,河南,-0.2,1.75,3.0013564442333607,0.4222663619599442,32.552820693223254,1595.7516886369851
411000,许昌,河南,-0.2,1.75,3.279067933964641,0.6268252911350025,32.91020862066021,1555.3703349143784
411100,漯河,河南,-0.2,1.75,3.3484947144234223,0.5886224176883337,32.999554197254064,1533.2150534467364
411200,三门峡,河南,-0.2,1.75,3.1491381081375502,0.5316075229142347,32.74300145465667,1543.6459239686938
411300,南阳,河南,-0.2,1.75,3.511787675138023,0.6659931464241264,33.209696503038046,1443.5809715020023
411400,商丘,河南,-0.2,1.75,3.169613976601049,0.4049288076238833,32.76935192434636,1501.968706915147
411500,信阳,河南,-0.2,1.75,3.5529121218244697,0.5721350743233433,33.262619703235785,1379.10963596603
411600,周口,河南,-0.2,1.75,3.2595504800145836,0.5225002266157075,32.885091538097974,1532.4888166560693
411700,驻马店,河南,-0.2,1.75,3.41723367426503,0.5298902842852282,33.08801461499095,1456.8025465315923
420100,武汉,湖北,-0.2,1.75,3.779683535539524,0.7754275179780556,33.55445266134633,1386.0364446792737
420200,黄石,湖北,-0.2,1.75,3.9253692063111467,0.8721457984680381,33.741936081584754,1306.9241550632044
420300,十堰,湖北,-0.2,1.75,3.664583196963722,0.643958849260895,33.40632961648888,1284.5448310096908
420500,宜昌,湖北,-0.2,1.75,3.9690293802798537,0.8669513019857744,33.79812251845604,1276.073876859819
420600,襄阳,湖北,-0.2,1.75,3.588523850202785,0.7217365782868912,33.308448566167904,1395.409304838751
420700,鄂州,湖北,-0.2,1.75,3.9075908335496568,0.8402585685501229,33.71905702893707,1308.8174932398626
420800,荆门,湖北,-0.2,1.75,3.6312086813286237,0.6069868055640137,33.363379830782925,1400.9934585220913
420900,孝感,湖北,-0.2,1.75,3.6194025272441976,0.6586922615985813,33.348186448098915,1425.6856092814587
421000,荆州,湖北,-0.2,1.75,3.9203197133973244,0.791844412126963,33.73543787076596,1329.0681740413402
421100,黄冈,湖北,-0.2,1.75,3.733604393603085,0.7267669486518136,33.49515324578858,1360.898941049975
421200,咸宁,湖北,-0.2,1.75,4.04334017104091,1.0294708807297992,33.89375334569329,1337.1305694054759
421300,随州,湖北,-0.2,1.75,3.5422277764832533,0.5499496762298106,33.24886998030854,1397.6651570921745
422800,恩施,湖北,-0.2,1.75,4.333533114761279,0.9560985639934128,34.267203701720696,1088.1529066389667
430100,长沙,湖南,-0.2,1.75,4.211187200996114,1.0436822467330575,34.10975629976689,1259.5256168700625
430200,株洲,湖南,-0.2,1.75,4.34573866950998,1.1472076484803084,34.282911074573995,1249.4766362616294
430300,湘潭,湖南,-0.2,1.75,4.235976807016284,1.0026985184674375,34.14165813402696,1249.3724617613937
430400,衡阳,湖南,-0.2,1.75,4.4194518328764865,1.1145800408500106,34.37777281294092,1233.4483052253765
430500,邵阳,湖南,-0.2,1.75,4.525357232424998,1.1304957796938409,34.51406285728027,1180.7994580980549
430600,岳阳,湖南,-0.2,1.75,4.0459846148443335,0.8404446230158236,33.8971564900538,1275.3488161477696
430700,常德,湖南,-0.2,1.75,4.1279069478951325,0.8670519604137006,34.0025826387816,1217.3400045517355
430800,张家界,湖南,-0.2,1.75,4.260028975389152,0.8371127932234712,34.17261095709332,1117.3379341702946
430900,益阳,湖南,-0.2,1.75,4.258564110389118,0.9400164132440604,34.17072581699039,1205.3985583200756
431000,郴州,湖南,-0.2,1.75,4.518376803884694,1.0798980142853187,34.50507971837216,1177.1152974324998
431100,永州,湖南,-0.2,1.75,4.586133181436414,1.2704577572530296,34.59227564738205,1198.547683150472
431200,怀化,湖南,-0.2,1.75,4.407584382079022,0.8386838334881519,34.362500547293685,1124.1570139453395
431300,娄底,湖南,-0.2,1.75,4.4627790557242975,1.0695546335439454,34.43353077380225,1171.6061786898085
433100,湘西,湖南,-0.2,1.75,4.451289276987214,0.934395996234194,34.41874453570484,1097.6994218268899
440100,广州,广东,-0.2,1.75,4.61987582708554,1.2969182588568715,34.635699180943625,1328.0848732051384
440200,韶关,广东,-0.2,1.75,4.587018830427381,1.287131943326414,34.59341539229366,1235.2497710761807
440300,深圳,广东,-0.2,1.75,4.538569507434809,1.0778421872664312,34.53106578210363,1399.1115412629028
440400,珠海,广东,-0.2,1.75,4.480332126902464,0.9165916725100364,34.456119885021906,1413.9989074334449
440500,汕头,广东,-0.2,1.75,4.302682339904851,0.7701848001625766,34.22750172721316,1426.1321457946015
440600,佛山,广东,-0.2,1.75,4.68309752736662,1.2903681018499036,34.717059417260664,1291.4587580656726
440700,江门,广东,-0.2,1.75,4.751328604096061,1.2231655758117022,34.80486623837103,1302.618220148388
440800,湛江,广东,-0.2,1.75,4.601395956731458,1.1674432126499656,34.61191736848947,1448.7191992925261
440900,茂名,广东,-0.2,1.75,4.660373658377459,1.1605249775060056,34.687815987508294,1357.4048188040433
441200,肇庆,广东,-0.2,1.75,4.677104975064683,1.3404180526410905,34.70934757988109,1266.2420528770629
441300,惠州,广东,-0.2,1.75,4.61093769459151,1.3145588173097522,34.624196665688345,1379.0478302503248
441400,梅州,广东,-0.2,1.75,4.545372474163467,1.25393969256411,34.539820544760126,1320.071571609582
441500,汕尾,广东,-0.2,1.75,4.261413930754254,0.7576044849355812,34.174393261196066,1428.0913572307704
441600,河源,广东,-0.2,1.75,4.493421620779592,1.2156874264667383,34.472964802358504,1335.5297135202993
441700,阳江,广东,-0.2,1.75,4.699915240803354,1.1061419713016774,34.73870219392503,1316.3364287872412
441800,清远,广东,-0.2,1.75,4.645834330814713,1.3527745561833004,34.66910527392202,1252.5785298680141
441900,东莞,广东,-0.2,1.75,4.575883704815142,1.2594436422991295,34.5790855585941,1388.1308466572495
442000,中山,广东,-0.2,1.75,4.564966219534794,1.094069889492455,34.565035807030185,1379.1848738529457
445100,潮州,广东,-0.2,1.75,4.437017311868652,1.0765670428901195,34.4003778918216,1414.4723630067622
445200,揭阳,广东,-0.2,1.75,4.524164127505514,1.1256258124169083,34.51252744621465,1381.3165319187865
445300,云浮,广东,-0.2,1.75,4.676148960830173,1.2891001970005034,34.708117281681325,1295.1589970926696
450100,南宁,广西,-0.2,1.75,4.761570005846338,1.2501859668644588,34.81804593557809,1226.6154960728231
450200,柳州,广西,-0.2,1.75,4.645023973711937,1.1334646419610015,34.66806242241549,1159.3000630260601
450300,桂林,广西,-0.2,1.75,4.64193840997198,1.2020962681643876,34.664091599202294,1156.1898537253546
450400,梧州,广西,-0.2,1.75,4.554234280322467,1.2171034218898091,34.55122483537689,1291.2233839581595
450500,北海,广西,-0.2,1.75,4.445575743664376,0.9566988666551924,34.41139176886554,1458.5490839933038
450600,防城港,广西,-0.2,1.75,4.649977888987622,0.9830651196713668,34.67443763402373,1339.2863816988481
450700,钦州,广西,-0.2,1.75,4.660315617442468,1.1063861802587782,34.6877412944177,1340.0514436798812
450800,贵港,广西,-0.2,1.75,4.645482312615035,1.226150962726824,34.66865226041897,1236.6709970322868
450900,玉林,广西,-0.2,1.75,4.6286704987732685,1.2202427370874291,34.64701707596485,1319.3589349091824
451000,百色,广西,-0.2,1.75,4.615583909106635,1.1029486942609967,34.630175896067314,1217.9192927276288
451100,贺州,广西,-0.2,1.75,4.618550977439373,1.3073205581749514,34.63399422710947,1224.0299932906712
451200,河池,广西,-0.2,1.75,4.677748840655349,1.028535973107414,34.71017617285439,1136.1211313595613
451300,来宾,广西,-0.2,1.75,4.627680816329671,1.2227517248682762,34.6457434500242,1233.2915501949026
451400,崇左,广西,-0.2,1.75,4.963281532106345,1.453705805332972,35.07762923326578,1195.1902605054315
460100,海口,海南,-0.2,1.75,4.516112538028394,0.9881575607253223,34.50216582639622,1521.060445623718
460200,三亚,海南,-0.2,1.75,4.645318767362716,0.9995595629037624,34.6684417934382,1543.1586915727635
460300,三沙,海南,-0.2,1.75,4.285064229917501,0.518613916846844,34.204828917313115,1726.4442843048946
460400,儋州,海南,-0.2,1.75,4.5822672895196925,1.2195565165235234,34.58730061699657,1446.248286553193
500000,重庆,重庆,-0.2,1.75,4.553254390740835,1.1346065669586736,34.54996381190598,1057.9689677448832
510100,成都,四川,-0.2,1.75,4.306139513725071,1.0143494751401194,34.231950776791884,1135.78525109284
510300,自贡,四川,-0.2,1.75,4.827635599664926,1.419091239772352,34.90306598884474,1078.2364444754235
510400,攀枝花,四川,-0.2,1.75,4.018434657978975,1.2828739270069445,33.861702350239085,1521.276325517403
510500,泸州,四川,-0.2,1.75,4.896778058569717,1.1601838412477194,34.99204567099541,975.338266035986
510600,德阳,四川,-0.2,1.75,4.295870350573172,1.0014974965365298,34.218735353335994,1121.9508083848675
510700,绵阳,四川,-0.2,1.75,3.9548343744018943,0.730968451050118,33.77985491369979,1176.1364000041083
510800,广元,四川,-0.2,1.75,3.991716427781755,0.7275834003528825,33.82731856250236,1143.13841985348
510900,遂宁,四川,-0.2,1.75,4.321696007705222,1.0796744084193843,34.25197048554478,1144.400611987179
511000,内江,四川,-0.2,1.75,4.7064921631323475,1.3901572222272618,34.74716605922043,1121.752407891738
511100,乐山,四川,-0.2,1.75,4.923623362092133,1.2681637817228977,35.026592989857065,988.3930580083146
511300,南充,四川,-0.2,1.75,4.328567883032042,1.0908118530985833,34.26081392692717,1122.8274333658853
511400,眉山,四川,-0.2,1.75,4.455245762878679,1.0399033068316132,34.42383615180633,1101.5433614665458
511500,宜宾,四川,-0.2,1.75,5.015520664399209,1.3168786737011384,35.144855962845156,961.3933986146905
511600,广安,四川,-0.2,1.75,4.669763574293895,1.3065579141041894,34.69989990449505,1022.9236340479039
511700,达州,四川,-0.2,1.75,4.365677443101279,1.0994396856478297,34.30857035491679,1106.2748071783112
511800,雅安,四川,-0.2,1.75,3.790972973253437,0.262444580145571,33.56898107985149,1189.7205209110202
511900,巴中,四川,-0.2,1.75,4.269687902779751,0.989939093449399,34.185041065925795,1100.9062682759463
512000,资阳,四川,-0.2,1.75,4.501041153627527,1.188108670840471,34.482770406927465,1128.2191315971534
513200,阿坝,四川,-0.2,1.75,2.173959871776021,-0.7056014385013465,31.488041031117508,1683.3005740446902
513300,甘孜,四川,-0.2,1.75,1.9605058419145394,-0.9692709067326776,31.213346262784093,1852.214111404528
513400,凉山,四川,-0.2,1.75,3.4176982952435653,0.2153910450901852,33.08861253742017,1432.6220421715068
520100,贵阳,贵州,-0.2,1.75,4.075001179031079,-0.1223519658342886,33.93449801217117,1036.019601792691
520200,六盘水,贵州,-0.2,1.75,3.8747088411413833,-0.227060293350656,33.676741073165275,1121.2904507899166
520300,遵义,贵州,-0.2,1.75,4.757613512776215,0.7619708377267553,34.81295431023837,932.7316623846507
520400,安顺,贵州,-0.2,1.75,4.00559511325389,-0.1985243521986479,33.84517909337645,1069.348594888802
520500,毕节,贵州,-0.2,1.75,3.8433136770298137,-0.2584219863640435,33.63633852214287,1075.6669506345531
520600,铜仁,贵州,-0.2,1.75,4.563370739389994,0.7459675703210822,34.56298257782182,1030.7572781487531
522300,黔西南,贵州,-0.2,1.75,4.107617184576773,0.2210898462937649,33.9764716684809,1158.5409624685485
522600,黔东南,贵州,-0.2,1.75,4.258017025022132,0.4094106241590234,34.17002177083936,1099.8758093914064
522700,黔南,贵州,-0.2,1.75,4.134760721212638,0.1368760607667996,34.01140278462229,1105.7356531748096
530100,昆明,云南,-0.2,1.75,3.3748801994455846,-0.1434985865582771,33.03350977401329,1504.5954054059146
530300,曲靖,云南,-0.2,1.75,3.488014887645452,-0.2260987533134195,33.17910321624393,1342.7579184839994
530400,玉溪,云南,-0.2,1.75,3.66703894022542,0.1543676985638287,33.40948992143509,1477.5778097733812
530500,保山,云南,-0.2,1.75,3.8606690035559277,0.8149236995354636,33.65867315504971,1533.7641949628394
530600,昭通,云南,-0.2,1.75,4.056402739302789,0.2051548608960729,33.91056361235758,1107.1901410290104
530700,丽江,云南,-0.2,1.75,3.264818223063659,0.1578064778672283,32.891870615810625,1601.1821453641699
530800,普洱,云南,-0.2,1.75,4.108947122446893,1.0042345150830023,33.978183170369,1502.4809211694928
530900,临沧,云南,-0.2,1.75,3.9346489156998343,0.8588260810233894,33.75387817338964,1559.6173955560569
532300,楚雄,云南,-0.2,1.75,3.367879416506514,0.2235409709991476,33.024500440955265,1602.8076200164096
532500,红河,云南,-0.2,1.75,4.046635823916245,0.3851195485624625,33.89799453337987,1379.542770990596
532600,文山,云南,-0.2,1.75,4.152091713638195,0.4666035980127381,34.033706101886494,1321.5251243752061
532800,西双版纳,云南,-0.2,1.75,4.7520385343351235,1.9439658657297576,34.80577985018092,1487.5268509869763
532900,大理,云南,-0.2,1.75,3.5386553159461487,0.3863162382795604,33.244272567834024,1584.2224956807484
533100,德宏,云南,-0.2,1.75,4.177076754872955,1.2067485204363182,34.06585944243592,1495.8304640170568
533300,怒江,云南,-0.2,1.75,3.5615120662533473,0.3514361630990281,33.273687003038475,1477.5085346950696
533400,迪庆,云南,-0.2,1.75,2.5346697059926093,-0.7370076008451631,31.952239830315655,1694.5789238276318
540100,拉萨,西藏,-0.2,1.75,1.621168869255274,-0.9681248015519506,30.77665227695452,2091.1748275797213
540200,日喀则,西藏,-0.2,1.75,1.6422602293425737,-0.802663052188457,30.80379482505622,2124.1016277563162
540300,昌都,西藏,-0.2,1.75,1.7937526881946386,-0.9962470271284496,30.99875102202112,1953.1584520063789
540400,林芝,西藏,-0.2,1.75,2.166569415278685,-1.0421491311387363,31.47853022573832,1703.4482500995484
540500,山南,西藏,-0.2,1.75,1.9327646466610338,-0.736692190994015,31.177646017591254,1960.589509021876
540600,那曲,西藏,-0.2,1.75,1.3337368515496273,-1.139289727023307,30.406754966669535,2125.7730169942342
542500,阿里,西藏,-0.2,1.75,1.252126214678695,-0.9418555782576444,30.301729940890688,2197.0771085956076
610100,西安,陕西,-0.2,1.75,3.6443420858163433,1.0630048705253747,33.3802812568442,1463.1270889047228
610200,铜川,陕西,-0.2,1.75,3.1344625043779217,0.5931099195195966,32.724115366736385,1554.8330100556732
610300,宝鸡,陕西,-0.2,1.75,3.2228233080488167,0.4645529373936474,32.837827206751214,1395.4703791221586
610400,咸阳,陕西,-0.2,1.75,3.2798933767088645,0.7204451693388902,32.91127088593364,1533.2904528522745
610500,渭南,陕西,-0.2,1.75,3.187185481117405,0.688020102933784,32.79196475749606,1577.9370879636974
610600,延安,陕西,-0.2,1.75,2.5562850715000973,-0.0820897107343565,31.980056722900784,1609.170670970076
610700,汉中,陕西,-0.2,1.75,3.792959072308477,0.7890776537549771,33.57153699795789,1249.2289126643143
610800,榆林,陕西,-0.2,1.75,2.095257206586054,-0.4166558499854922,31.386758284684426,1715.653901349536
610900,安康,陕西,-0.2,1.75,3.970965920515268,1.0219711511780805,33.80061465913702,1251.8981778287866
611000,商洛,陕西,-0.2,1.75,3.427347456040253,0.598903549752583,33.10103007758738,1385.252524928643
620100,兰州,甘肃,-0.2,1.75,2.0380207896145697,-0.3688273181749468,31.313100531254246,1747.5724463256931
620200,嘉峪关,甘肃,-0.2,1.75,1.6983847271631936,-0.3649181107850507,30.876021645682037,1892.8065391350692
620300,金昌,甘肃,-0.2,1.75,1.7766995064844027,-0.3624521233819733,30.97680522037811,1878.9311986222924
620400,白银,甘肃,-0.2,1.75,1.9780903141713546,-0.4905434043614209,31.235975784166214,1738.3344262245457
620500,天水,甘肃,-0.2,1.75,2.5122568496954267,-0.4750780355779582,31.92339664392916,1433.3981746903712
620600,武威,甘肃,-0.2,1.75,1.8265833643071883,-0.3307498086122407,31.041000938665086,1861.7349565296356
620700,张掖,甘肃,-0.2,1.75,1.7906240326050815,-0.173866996299532,30.994724743749757,1920.0705501166901
620800,平凉,甘肃,-0.2,1.75,2.505908400967205,-0.33716770350668,31.915226802142584,1509.4628730481047
620900,酒泉,甘肃,-0.2,1.75,1.645154630833101,-0.2866756682449622,30.807519640874514,1983.9921643253892
621000,庆阳,甘肃,-0.2,1.75,2.41897869925769,-0.2926691553659877,31.803356652453285,1607.129924235757
621100,定西,甘肃,-0.2,1.75,2.099919551721441,-0.6179123123928987,31.39275827361734,1639.8337489976898
621200,陇南,甘肃,-0.2,1.75,2.93003844180566,-0.2890358788143143,32.46104129619061,1323.6125108881288
622900,临夏,甘肃,-0.2,1.75,2.0257986202434575,-0.4739732957214748,31.297371776982843,1725.2383906342618
623000,甘南,甘肃,-0.2,1.75,1.811224388280075,-0.9816799925703612,31.021235416485226,1721.0713110921395
630100,西宁,青海,-0.2,1.75,1.6469044815535128,-0.6652583795763056,30.809771530138796,1870.459413142475
630200,海东,青海,-0.2,1.75,1.8862361715803688,-0.5423347394153399,31.117768353573936,1763.165013960168
632200,海北,青海,-0.2,1.75,1.5850200869246045,-0.5880002401420725,30.730132277335386,1935.6082530202793
632300,黄南,青海,-0.2,1.75,1.6205841169935953,-1.0020082681444054,30.77589975713957,1805.7579808795626
632500,海南,青海,-0.2,1.75,1.5217153322460542,-0.92035686076003,30.648665158011813,1909.0111432262345
632600,果洛,青海,-0.2,1.75,1.2996464294480203,-1.365818531990548,30.36288387832482,1959.944304632544
632700,玉树,青海,-0.2,1.75,1.260626277520971,-1.345389615150938,30.31266870271585,2030.1543471690716
632800,海西,青海,-0.2,1.75,1.4134607295776203,-0.8209052287068364,30.509351915622673,2051.504330455853
640100,银川,宁夏,-0.2,1.75,2.0885637473762486,-0.0683138696430996,31.378144447652723,1799.4879653926128
640200,石嘴山,宁夏,-0.2,1.75,2.1884658679511615,0.0920336744433703,31.506708850419685,1823.4095825814868
640300,吴忠,宁夏,-0.2,1.75,2.0449051596475476,-0.3066661404673709,31.32196005211949,1765.2440517592634
640400,固原,宁夏,-0.2,1.75,2.061533375536584,-0.781904808736622,31.343358963699664,1596.5813415600655
640500,中卫,宁夏,-0.2,1.75,1.9114212719310908,-0.5016378198369753,31.150179150928214,1770.9359178100744
