gamma,spectral_scale,spatial,left_out_province,coverage,n,threshold_density_increase_pct
-0.1,1.0,Primary,220000,0.95,328,12.923799187983299
-0.1,1.0,Primary,220000,0.99,328,13.289513943631492
-0.1,1.0,Primary,220000,1.0,328,13.798469487773591
-0.1,1.0,Primary,230000,0.5,324,9.710625428988905
-0.1,1.0,Primary,230000,0.9,324,12.110527305489182
-0.1,1.0,Primary,230000,0.95,324,12.561655270888284
-0.1,1.0,Primary,230000,0.99,324,12.950983600028465
-0.1,1.0,Primary,230000,1.0,324,13.647742224074634
-0.1,1.0,Primary,310000,0.5,336,9.760744099784425
-0.1,1.0,Primary,310000,0.9,336,12.40028086768723
-0.1,1.0,Primary,310000,0.95,336,12.94237387123831
-0.1,1.0,Primary,310000,0.99,336,13.289513943631492
-0.1,1.0,Primary,310000,1.0,336,13.798469487773591
-0.1,1.0,Primary,320000,0.5,324,9.760744099784425
-0.1,1.0,Primary,320000,0.9,324,12.4490878156855
-0.1,1.0,Primary,320000,0.95,324,12.94237387123831
-0.1,1.0,Primary,320000,0.99,324,13.289513943631492
-0.1,1.0,Primary,320000,1.0,324,13.798469487773591
-0.1,1.0,Primary,330000,0.5,326,9.794701748847157
-0.1,1.0,Primary,330000,0.9,326,12.4490878156855
-0.1,1.0,Primary,330000,0.95,326,12.94237387123831
-0.1,1.0,Primary,330000,0.99,326,13.289513943631492
-0.1,1.0,Primary,330000,1.0,326,13.798469487773591
-0.1,1.0,Primary,340000,0.5,321,9.808593142472821
-0.1,1.0,Primary,340000,0.9,321,12.4490878156855
-0.1,1.0,Primary,340000,0.95,321,12.94237387123831
-0.1,1.0,Primary,340000,0.99,321,13.289513943631492
-0.1,1.0,Primary,340000,1.0,321,13.798469487773591
-0.1,1.0,Primary,350000,0.5,328,9.794701748847157
-0.1,1.0,Primary,350000,0.9,328,12.4490878156855
-0.1,1.0,Primary,350000,0.95,328,12.94237387123831
-0.1,1.0,Primary,350000,0.99,328,13.289513943631492
-0.1,1.0,Primary,350000,1.0,328,13.798469487773591
-0.1,1.0,Primary,360000,0.5,326,9.798004996748343
-0.1,1.0,Primary,360000,0.9,326,12.4490878156855
-0.1,1.0,Primary,360000,0.95,326,12.94237387123831
-0.1,1.0,Primary,360000,0.99,326,13.289513943631492
-0.1,1.0,Primary,360000,1.0,326,13.798469487773591
-0.1,1.0,Primary,370000,0.5,321,9.699897687902181
-0.1,1.0,Primary,370000,0.9,321,12.4490878156855
-0.1,1.0,Primary,370000,0.95,321,12.94237387123831
-0.1,1.0,Primary,370000,0.99,321,13.289513943631492
-0.1,1.0,Primary,370000,1.0,321,13.798469487773591
-0.1,1.0,Primary,410000,0.5,320,9.775639288247229
-0.1,1.0,Primary,410000,0.9,320,12.4490878156855
-0.1,1.0,Primary,410000,0.95,320,12.94237387123831
-0.1,1.0,Primary,410000,0.99,320,13.289513943631492
-0.1,1.0,Primary,410000,1.0,320,13.798469487773591
-0.1,1.0,Primary,420000,0.5,324,9.800318570187017
-0.1,1.0,Primary,420000,0.9,324,12.4490878156855
-0.1,1.0,Primary,420000,0.95,324,12.94237387123831
-0.1,1.0,Primary,420000,0.99,324,13.289513943631492
-0.1,1.0,Primary,420000,1.0,324,13.798469487773591
-0.1,1.0,Primary,430000,0.5,323,9.808593142472821
-0.1,1.0,Primary,430000,0.9,323,12.4490878156855
-0.1,1.0,Primary,430000,0.95,323,12.94237387123831
-0.1,1.0,Primary,430000,0.99,323,13.289513943631492
-0.1,1.0,Primary,430000,1.0,323,13.798469487773591
-0.1,1.0,Primary,440000,0.5,316,9.83899695562096
-0.1,1.0,Primary,440000,0.9,316,12.491218323985741
-0.1,1.0,Primary,440000,0.95,316,12.950983600028465
-0.1,1.0,Primary,440000,0.99,316,13.289513943631492
-0.1,1.0,Primary,440000,1.0,316,13.798469487773591
-0.1,1.0,Primary,450000,0.5,323,9.808593142472821
-0.1,1.0,Primary,450000,0.9,323,12.4490878156855
-0.1,1.0,Primary,450000,0.95,323,12.94237387123831
-0.1,1.0,Primary,450000,0.99,323,13.289513943631492
-0.1,1.0,Primary,450000,1.0,323,13.798469487773591
-0.1,1.0,Primary,460000,0.5,333,9.781477990347142
-0.1,1.0,Primary,460000,0.9,333,12.40028086768723
-0.1,1.0,Primary,460000,0.95,333,12.94237387123831
-0.1,1.0,Primary,460000,0.99,333,13.289513943631492
-0.1,1.0,Primary,460000,1.0,333,13.798469487773591
-0.1,1.0,Primary,500000,0.5,336,9.764330076779881
-0.1,1.0,Primary,500000,0.9,336,12.40028086768723
-0.1,1.0,Primary,500000,0.95,336,12.94237387123831
-0.1,1.0,Primary,500000,0.99,336,13.289513943631492
-0.1,1.0,Primary,500000,1.0,336,13.798469487773591
-0.1,1.0,Primary,510000,0.5,316,9.809524793802993
-0.1,1.0,Primary,510000,0.9,316,12.491218323985741
-0.1,1.0,Primary,510000,0.95,316,12.950983600028465
-0.1,1.0,Primary,510000,0.99,316,13.289513943631492
-0.1,1.0,Primary,510000,1.0,316,13.798469487773591
-0.1,1.0,Primary,520000,0.5,328,9.775639288247229
-0.1,1.0,Primary,520000,0.9,328,12.4490878156855
-0.1,1.0,Primary,520000,0.95,328,12.94237387123831
-0.1,1.0,Primary,520000,0.99,328,13.289513943631492
-0.1,1.0,Primary,520000,1.0,328,13.798469487773591
-0.1,1.0,Primary,530000,0.5,321,9.794701748847157
-0.1,1.0,Primary,530000,0.9,321,12.4490878156855
-0.1,1.0,Primary,530000,0.95,321,12.94237387123831
-0.1,1.0,Primary,530000,0.99,321,13.289513943631492
-0.1,1.0,Primary,530000,1.0,321,13.798469487773591
-0.1,1.0,Primary,540000,0.5,330,9.748451208381725
-0.1,1.0,Primary,540000,0.9,330,12.354426482069503
-0.1,1.0,Primary,540000,0.95,330,12.923799187983299
-0.1,1.0,Primary,540000,0.99,330,13.289513943631492
-0.1,1.0,Primary,540000,1.0,330,13.798469487773591
-0.1,1.0,Primary,610000,0.5,327,9.781477990347142
-0.1,1.0,Primary,610000,0.9,327,12.4490878156855
-0.1,1.0,Primary,610000,0.95,327,12.94237387123831
-0.1,1.0,Primary,610000,0.99,327,13.289513943631492
-0.1,1.0,Primary,610000,1.0,327,13.798469487773591
-0.1,1.0,Primary,620000,0.5,323,9.710625428988905
-0.1,1.0,Primary,620000,0.9,323,12.4490878156855
-0.1,1.0,Primary,620000,0.95,323,12.94237387123831
-0.1,1.0,Primary,620000,0.99,323,13.289513943631492
-0.1,1.0,Primary,620000,1.0,323,13.798469487773591
-0.1,1.0,Primary,630000,0.5,329,9.748451208381725
-0.1,1.0,Primary,630000,0.9,329,12.354426482069503
-0.1,1.0,Primary,630000,0.95,329,12.88079303954941
-0.1,1.0,Primary,630000,0.99,329,13.289513943631492
-0.1,1.0,Primary,630000,1.0,329,13.798469487773591
-0.1,1.0,Primary,640000,0.5,332,9.751829905282317
-0.1,1.0,Primary,640000,0.9,332,12.40028086768723
-0.1,1.0,Primary,640000,0.95,332,12.94237387123831
-0.1,1.0,Primary,640000,0.99,332,13.289513943631492
-0.1,1.0,Primary,640000,1.0,332,13.798469487773591
-0.1,1.0,Primary,650000,0.5,323,9.710625428988905
-0.1,1.0,Primary,650000,0.9,323,12.4490878156855
-0.1,1.0,Primary,650000,0.95,323,12.94237387123831
-0.1,1.0,Primary,650000,0.99,323,13.289513943631492
-0.1,1.0,Primary,650000,1.0,323,13.798469487773591
-0.1,1.0,City anchor,None,0.5,337,9.750044654067903
-0.1,1.0,City anchor,None,0.9,337,12.434563112540097
-0.1,1.0,City anchor,None,0.95,337,13.134143200647653
-0.1,1.0,City anchor,None,0.99,337,13.822995416731775
-0.1,1.0,City anchor,None,1.0,337,14.011140350077333
-0.1,1.0,City anchor,110000,0.5,336,9.743297496751602
-0.1,1.0,City anchor,110000,0.9,336,12.434563112540097
-0.1,1.0,City anchor,110000,0.95,336,13.134143200647653
-0.1,1.0,City anchor,110000,0.99,336,13.822995416731775
-0.1,1.0,City anchor,110000,1.0,336,14.011140350077333
-0.1,1.0,City anchor,120000,0.5,336,9.743297496751602
-0.1,1.0,City anchor,120000,0.9,336,12.434563112540097
-0.1,1.0,City anchor,120000,0.95,336,13.134143200647653
-0.1,1.0,City anchor,120000,0.99,336,13.822995416731775
-0.1,1.0,City anchor,120000,1.0,336,14.011140350077333
-0.1,1.0,City anchor,130000,0.5,326,9.704163444965918
-0.1,1.0,City anchor,130000,0.9,326,12.475188021474203
-0.1,1.0,City anchor,130000,0.95,326,13.134143200647653
-0.1,1.0,City anchor,130000,0.99,326,13.822995416731775
-0.1,1.0,City anchor,130000,1.0,326,14.011140350077333
-0.1,1.0,City anchor,140000,0.5,326,9.704163444965918
-0.1,1.0,City anchor,140000,0.9,326,12.475188021474203
-0.1,1.0,City anchor,140000,0.95,326,13.134143200647653
-0.1,1.0,City anchor,140000,0.99,326,13.822995416731775
-0.1,1.0,City anchor,140000,1.0,326,14.011140350077333
-0.1,1.0,City anchor,150000,0.5,325,9.704163444965918
-0.1,1.0,City anchor,150000,0.9,325,12.342026130326378
-0.1,1.0,City anchor,150000,0.95,325,12.976782045762603
-0.1,1.0,City anchor,150000,0.99,325,13.556155543586911
-0.1,1.0,City anchor,150000,1.0,325,13.922225408932176
-0.1,1.0,City anchor,210000,0.5,323,9.691523925179046
-0.1,1.0,City anchor,210000,0.9,323,12.475188021474203
-0.1,1.0,City anchor,210000,0.95,323,13.134143200647653
-0.1,1.0,City anchor,210000,0.99,323,13.822995416731775
-0.1,1.0,City anchor,210000,1.0,323,14.011140350077333
-0.1,1.0,City anchor,220000,0.5,328,9.709064343194873
-0.1,1.0,City anchor,220000,0.9,328,12.333450219719166
-0.1,1.0,City anchor,220000,0.95,328,13.013310310733427
-0.1,1.0,City anchor,220000,0.99,328,13.822995416731775
-0.1,1.0,City anchor,220000,1.0,328,14.011140350077333
-0.1,1.0,City anchor,230000,0.5,324,9.691523925179046
-0.1,1.0,City anchor,230000,0.9,324,12.231543148883839
-0.1,1.0,City anchor,230000,0.95,324,12.660866866858655
-0.1,1.0,City anchor,230000,0.99,324,13.822995416731775
-0.1,1.0,City anchor,230000,1.0,324,14.011140350077333
-0.1,1.0,City anchor,310000,0.5,336,9.743297496751602
-0.1,1.0,City anchor,310000,0.9,336,12.434563112540097
-0.1,1.0,City anchor,310000,0.95,336,13.134143200647653
-0.1,1.0,City anchor,310000,0.99,336,13.822995416731775
-0.1,1.0,City anchor,310000,1.0,336,14.011140350077333
-0.1,1.0,City anchor,320000,0.5,324,9.735348585994963
-0.1,1.0,City anchor,320000,0.9,324,12.475188021474203
-0.1,1.0,City anchor,320000,0.95,324,13.134143200647653
-0.1,1.0,City anchor,320000,0.99,324,13.822995416731775
-0.1,1.0,City anchor,320000,1.0,324,14.011140350077333
-0.1,1.0,City anchor,330000,0.5,326,9.796637305263856
-0.1,1.0,City anchor,330000,0.9,326,12.475188021474203
-0.1,1.0,City anchor,330000,0.95,326,13.134143200647653
-0.1,1.0,City anchor,330000,0.99,326,13.822995416731775
-0.1,1.0,City anchor,330000,1.0,326,14.011140350077333
-0.1,1.0,City anchor,340000,0.5,321,9.826334725694675
-0.1,1.0,City anchor,340000,0.9,321,12.475188021474203
-0.1,1.0,City anchor,340000,0.95,321,13.134143200647653
-0.1,1.0,City anchor,340000,0.99,321,13.822995416731775
-0.1,1.0,City anchor,340000,1.0,321,14.011140350077333
-0.1,1.0,City anchor,350000,0.5,328,9.796637305263856
-0.1,1.0,City anchor,350000,0.9,328,12.475188021474203
-0.1,1.0,City anchor,350000,0.95,328,13.134143200647653
-0.1,1.0,City anchor,350000,0.99,328,13.822995416731775
-0.1,1.0,City anchor,350000,1.0,328,14.011140350077333
-0.1,1.0,City anchor,360000,0.5,326,9.802423728273979
-0.1,1.0,City anchor,360000,0.9,326,12.475188021474203
-0.1,1.0,City anchor,360000,0.95,326,13.134143200647653
-0.1,1.0,City anchor,360000,0.99,326,13.822995416731775
-0.1,1.0,City anchor,360000,1.0,326,14.011140350077333
-0.1,1.0,City anchor,370000,0.5,321,9.678131928402234
-0.1,1.0,City anchor,370000,0.9,321,12.475188021474203
-0.1,1.0,City anchor,370000,0.95,321,13.134143200647653
-0.1,1.0,City anchor,370000,0.99,321,13.822995416731775
-0.1,1.0,City anchor,370000,1.0,321,14.011140350077333
-0.1,1.0,City anchor,410000,0.5,320,9.765682716669023
-0.1,1.0,City anchor,410000,0.9,320,12.475188021474203
-0.1,1.0,City anchor,410000,0.95,320,13.134143200647653
-0.1,1.0,City anchor,410000,0.99,320,13.822995416731775
-0.1,1.0,City anchor,410000,1.0,320,14.011140350077333
-0.1,1.0,City anchor,420000,0.5,324,9.805837565971153
-0.1,1.0,City anchor,420000,0.9,324,12.475188021474203
-0.1,1.0,City anchor,420000,0.95,324,13.134143200647653
-0.1,1.0,City anchor,420000,0.99,324,13.822995416731775
-0.1,1.0,City anchor,420000,1.0,324,14.011140350077333
-0.1,1.0,City anchor,430000,0.5,323,9.826334725694675
-0.1,1.0,City anchor,430000,0.9,323,12.475188021474203
-0.1,1.0,City anchor,430000,0.95,323,13.134143200647653
-0.1,1.0,City anchor,430000,0.99,323,13.822995416731775
-0.1,1.0,City anchor,430000,1.0,323,14.011140350077333
-0.1,1.0,City anchor,440000,0.5,316,9.911088875437057
-0.1,1.0,City anchor,440000,0.9,316,12.514339177739387
-0.1,1.0,City anchor,440000,0.95,316,13.147110488669167
-0.1,1.0,City anchor,440000,0.99,316,13.822995416731775
-0.1,1.0,City anchor,440000,1.0,316,14.011140350077333
-0.1,1.0,City anchor,450000,0.5,323,9.826334725694675
-0.1,1.0,City anchor,450000,0.9,323,12.475188021474203
-0.1,1.0,City anchor,450000,0.95,323,13.134143200647653
-0.1,1.0,City anchor,450000,0.99,323,13.822995416731775
-0.1,1.0,City anchor,450000,1.0,323,14.011140350077333
-0.1,1.0,City anchor,460000,0.5,333,9.765682716669023
-0.1,1.0,City anchor,460000,0.9,333,12.434563112540097
-0.1,1.0,City anchor,460000,0.95,333,13.134143200647653
-0.1,1.0,City anchor,460000,0.99,333,13.822995416731775
-0.1,1.0,City anchor,460000,1.0,333,14.011140350077333
-0.1,1.0,City anchor,500000,0.5,336,9.750044654067903
-0.1,1.0,City anchor,500000,0.9,336,12.434563112540097
-0.1,1.0,City anchor,500000,0.95,336,13.134143200647653
-0.1,1.0,City anchor,500000,0.99,336,13.822995416731775
-0.1,1.0,City anchor,500000,1.0,336,14.011140350077333
-0.1,1.0,City anchor,510000,0.5,316,9.883022801017184
-0.1,1.0,City anchor,510000,0.9,316,12.514339177739387
-0.1,1.0,City anchor,510000,0.95,316,13.147110488669167
-0.1,1.0,City anchor,510000,0.99,316,13.822995416731775
-0.1,1.0,City anchor,510000,1.0,316,14.011140350077333
-0.1,1.0,City anchor,520000,0.5,328,9.750044654067903
-0.1,1.0,City anchor,520000,0.9,328,12.475188021474203
-0.1,1.0,City anchor,520000,0.95,328,13.134143200647653
-0.1,1.0,City anchor,520000,0.99,328,13.822995416731775
-0.1,1.0,City anchor,520000,1.0,328,14.011140350077333
-0.1,1.0,City anchor,530000,0.5,321,9.765682716669023
-0.1,1.0,City anchor,530000,0.9,321,12.475188021474203
-0.1,1.0,City anchor,530000,0.95,321,13.134143200647653
-0.1,1.0,City anchor,530000,0.99,321,13.822995416731775
-0.1,1.0,City anchor,530000,1.0,321,14.011140350077333
-0.1,1.0,City anchor,540000,0.5,330,9.715063801016122
-0.1,1.0,City anchor,540000,0.9,330,12.354486436264
-0.1,1.0,City anchor,540000,0.95,330,12.976782045762603
-0.1,1.0,City anchor,540000,0.99,330,13.539243448362281
-0.1,1.0,City anchor,540000,1.0,330,14.011140350077333
-0.1,1.0,City anchor,610000,0.5,327,9.765682716669023
-0.1,1.0,City anchor,610000,0.9,327,12.475188021474203
-0.1,1.0,City anchor,610000,0.95,327,13.134143200647653
-0.1,1.0,City anchor,610000,0.99,327,13.822995416731775
-0.1,1.0,City anchor,610000,1.0,327,14.011140350077333
-0.1,1.0,City anchor,620000,0.5,323,9.691523925179046
-0.1,1.0,City anchor,620000,0.9,323,12.434563112540097
-0.1,1.0,City anchor,620000,0.95,323,13.134143200647653
-0.1,1.0,City anchor,620000,0.99,323,13.822995416731775
-0.1,1.0,City anchor,620000,1.0,323,14.011140350077333
-0.1,1.0,City anchor,630000,0.5,329,9.715063801016122
-0.1,1.0,City anchor,630000,0.9,329,12.342026130326378
-0.1,1.0,City anchor,630000,0.95,329,12.967104077362057
-0.1,1.0,City anchor,630000,0.99,329,13.556155543586911
-0.1,1.0,City anchor,630000,1.0,329,14.011140350077333
-0.1,1.0,City anchor,640000,0.5,332,9.720850260349746
-0.1,1.0,City anchor,640000,0.9,332,12.434563112540097
-0.1,1.0,City anchor,640000,0.95,332,13.134143200647653
-0.1,1.0,City anchor,640000,0.99,332,13.822995416731775
-0.1,1.0,City anchor,640000,1.0,332,14.011140350077333
-0.1,1.0,City anchor,650000,0.5,323,9.704163444965918
-0.1,1.0,City anchor,650000,0.9,323,12.434563112540097
-0.1,1.0,City anchor,650000,0.95,323,13.134143200647653
-0.1,1.0,City anchor,650000,0.99,323,13.822995416731775
-0.1,1.0,City anchor,650000,1.0,323,14.011140350077333
-0.1,1.3,Primary,None,0.5,337,9.643005352519074
-0.1,1.3,Primary,None,0.9,337,12.340816421822897
-0.1,1.3,Primary,None,0.95,337,12.911149653097098
-0.1,1.3,Primary,None,0.99,337,13.28683331363074
-0.1,1.3,Primary,None,1.0,337,13.825963869701052
-0.1,1.3,Primary,110000,0.5,336,9.642133839770683
-0.1,1.3,Primary,110000,0.9,336,12.340816421822897
-0.1,1.3,Primary,110000,0.95,336,12.911149653097098
-0.1,1.3,Primary,110000,0.99,336,13.28683331363074
-0.1,1.3,Primary,110000,1.0,336,13.825963869701052
-0.1,1.3,Primary,120000,0.5,336,9.642133839770683
-0.1,1.3,Primary,120000,0.9,336,12.340816421822897
-0.1,1.3,Primary,120000,0.95,336,12.911149653097098
-0.1,1.3,Primary,120000,0.99,336,13.28683331363074
-0.1,1.3,Primary,120000,1.0,336,13.825963869701052
-0.1,1.3,Primary,130000,0.5,326,9.607524234191755
-0.1,1.3,Primary,130000,0.9,326,12.391434742135754
-0.1,1.3,Primary,130000,0.95,326,12.911149653097098
-0.1,1.3,Primary,130000,0.99,326,13.28683331363074
-0.1,1.3,Primary,130000,1.0,326,13.825963869701052
-0.1,1.3,Primary,140000,0.5,326,9.607524234191755
-0.1,1.3,Primary,140000,0.9,326,12.391434742135754
-0.1,1.3,Primary,140000,0.95,326,12.911149653097098
-0.1,1.3,Primary,140000,0.99,326,13.28683331363074
-0.1,1.3,Primary,140000,1.0,326,13.825963869701052
-0.1,1.3,Primary,150000,0.5,325,9.607524234191755
-0.1,1.3,Primary,150000,0.9,325,12.293941517706731
-0.1,1.3,Primary,150000,0.95,325,12.855133056232336
-0.1,1.3,Primary,150000,0.99,325,13.274966414484357
-0.1,1.3,Primary,150000,1.0,325,13.825963869701052
-0.1,1.3,Primary,210000,0.5,323,9.597824178229475
-0.1,1.3,Primary,210000,0.9,323,12.391434742135754
-0.1,1.3,Primary,210000,0.95,323,12.911149653097098
-0.1,1.3,Primary,210000,0.99,323,13.28683331363074
-0.1,1.3,Primary,210000,1.0,323,13.825963869701052
-0.1,1.3,Primary,220000,0.5,328,9.629932259583217
-0.1,1.3,Primary,220000,0.9,328,12.188126836436242
-0.1,1.3,Primary,220000,0.95,328,12.884823661245148
-0.1,1.3,Primary,220000,0.99,328,13.28683331363074
-0.1,1.3,Primary,220000,1.0,328,13.825963869701052
-0.1,1.3,Primary,230000,0.5,324,9.597824178229475
-0.1,1.3,Primary,230000,0.9,324,12.051090207882954
-0.1,1.3,Primary,230000,0.95,324,12.512096822564601
-0.1,1.3,Primary,230000,0.99,324,12.919180138706277
-0.1,1.3,Primary,230000,1.0,324,13.65543487093801
-0.1,1.3,Primary,310000,0.5,336,9.642133839770683
-0.1,1.3,Primary,310000,0.9,336,12.340816421822897
-0.1,1.3,Primary,310000,0.95,336,12.911149653097098
-0.1,1.3,Primary,310000,0.99,336,13.28683331363074
-0.1,1.3,Primary,310000,1.0,336,13.825963869701052
-0.1,1.3,Primary,320000,0.5,324,9.642133839770683
-0.1,1.3,Primary,320000,0.9,324,12.391434742135754
-0.1,1.3,Primary,320000,0.95,324,12.911149653097098
-0.1,1.3,Primary,320000,0.99,324,13.28683331363074
-0.1,1.3,Primary,320000,1.0,324,13.825963869701052
-0.1,1.3,Primary,330000,0.5,326,9.662740167598383
-0.1,1.3,Primary,330000,0.9,326,12.391434742135754
-0.1,1.3,Primary,330000,0.95,326,12.911149653097098
-0.1,1.3,Primary,330000,0.99,326,13.28683331363074
-0.1,1.3,Primary,330000,1.0,326,13.825963869701052
-0.1,1.3,Primary,340000,0.5,321,9.682985766035767
-0.1,1.3,Primary,340000,0.9,321,12.391434742135754
-0.1,1.3,Primary,340000,0.95,321,12.911149653097098
-0.1,1.3,Primary,340000,0.99,321,13.28683331363074
-0.1,1.3,Primary,340000,1.0,321,13.825963869701052
-0.1,1.3,Primary,350000,0.5,328,9.662740167598383
-0.1,1.3,Primary,350000,0.9,328,12.391434742135754
-0.1,1.3,Primary,350000,0.95,328,12.911149653097098
-0.1,1.3,Primary,350000,0.99,328,13.28683331363074
-0.1,1.3,Primary,350000,1.0,328,13.825963869701052
-0.1,1.3,Primary,360000,0.5,326,9.674221724266573
-0.1,1.3,Primary,360000,0.9,326,12.391434742135754
-0.1,1.3,Primary,360000,0.95,326,12.911149653097098
-0.1,1.3,Primary,360000,0.99,326,13.28683331363074
-0.1,1.3,Primary,360000,1.0,326,13.825963869701052
-0.1,1.3,Primary,370000,0.5,321,9.561964339115804
-0.1,1.3,Primary,370000,0.9,321,12.391434742135754
-0.1,1.3,Primary,370000,0.95,321,12.911149653097098
-0.1,1.3,Primary,370000,0.99,321,13.28683331363074
-0.1,1.3,Primary,370000,1.0,321,13.825963869701052
-0.1,1.3,Primary,410000,0.5,320,9.648581545125401
-0.1,1.3,Primary,410000,0.9,320,12.391434742135754
-0.1,1.3,Primary,410000,0.95,320,12.911149653097098
-0.1,1.3,Primary,410000,0.99,320,13.28683331363074
-0.1,1.3,Primary,410000,1.0,320,13.825963869701052
-0.1,1.3,Primary,420000,0.5,324,9.682655952645636
-0.1,1.3,Primary,420000,0.9,324,12.391434742135754
-0.1,1.3,Primary,420000,0.95,324,12.911149653097098
-0.1,1.3,Primary,420000,0.99,324,13.28683331363074
-0.1,1.3,Primary,420000,1.0,324,13.825963869701052
-0.1,1.3,Primary,430000,0.5,323,9.682985766035767
-0.1,1.3,Primary,430000,0.9,323,12.391434742135754
-0.1,1.3,Primary,430000,0.95,323,12.911149653097098
-0.1,1.3,Primary,430000,0.99,323,13.28683331363074
-0.1,1.3,Primary,430000,1.0,323,13.825963869701052
-0.1,1.3,Primary,440000,0.5,316,9.742082536517493
-0.1,1.3,Primary,440000,0.9,316,12.425790794134418
-0.1,1.3,Primary,440000,0.95,316,12.919180138706277
-0.1,1.3,Primary,440000,0.99,316,13.28683331363074
-0.1,1.3,Primary,440000,1.0,316,13.825963869701052
-0.1,1.3,Primary,450000,0.5,323,9.682985766035767
-0.1,1.3,Primary,450000,0.9,323,12.391434742135754
-0.1,1.3,Primary,450000,0.95,323,12.911149653097098
-0.1,1.3,Primary,450000,0.99,323,13.28683331363074
-0.1,1.3,Primary,450000,1.0,323,13.825963869701052
-0.1,1.3,Primary,460000,0.5,333,9.657611305805535
-0.1,1.3,Primary,460000,0.9,333,12.340816421822897
-0.1,1.3,Primary,460000,0.95,333,12.911149653097098
-0.1,1.3,Primary,460000,0.99,333,13.28683331363074
-0.1,1.3,Primary,460000,1.0,333,13.825963869701052
-0.1,1.3,Primary,500000,0.5,336,9.643005352519074
-0.1,1.3,Primary,500000,0.9,336,12.340816421822897
-0.1,1.3,Primary,500000,0.95,336,12.911149653097098
-0.1,1.3,Primary,500000,0.99,336,13.28683331363074
-0.1,1.3,Primary,500000,1.0,336,13.825963869701052
-0.1,1.3,Primary,510000,0.5,316,9.70166410404152
-0.1,1.3,Primary,510000,0.9,316,12.425790794134418
-0.1,1.3,Primary,510000,0.95,316,12.919180138706277
-0.1,1.3,Primary,510000,0.99,316,13.28683331363074
-0.1,1.3,Primary,510000,1.0,316,13.825963869701052
-0.1,1.3,Primary,520000,0.5,328,9.657611305805535
-0.1,1.3,Primary,520000,0.9,328,12.391434742135754
-0.1,1.3,Primary,520000,0.95,328,12.911149653097098
-0.1,1.3,Primary,520000,0.99,328,13.28683331363074
-0.1,1.3,Primary,520000,1.0,328,13.825963869701052
-0.1,1.3,Primary,530000,0.5,321,9.662740167598383
-0.1,1.3,Primary,530000,0.9,321,12.391434742135754
-0.1,1.3,Primary,530000,0.95,321,12.911149653097098
-0.1,1.3,Primary,530000,0.99,321,13.28683331363074
-0.1,1.3,Primary,530000,1.0,321,13.825963869701052
-0.1,1.3,Primary,540000,0.5,330,9.631813055443473
-0.1,1.3,Primary,540000,0.9,330,12.293941517706731
-0.1,1.3,Primary,540000,0.95,330,12.911149653097098
-0.1,1.3,Primary,540000,0.99,330,13.28683331363074
-0.1,1.3,Primary,540000,1.0,330,13.825963869701052
-0.1,1.3,Primary,610000,0.5,327,9.657611305805535
-0.1,1.3,Primary,610000,0.9,327,12.391434742135754
-0.1,1.3,Primary,610000,0.95,327,12.911149653097098
-0.1,1.3,Primary,610000,0.99,327,13.28683331363074
-0.1,1.3,Primary,610000,1.0,327,13.825963869701052
-0.1,1.3,Primary,620000,0.5,323,9.597824178229475
-0.1,1.3,Primary,620000,0.9,323,12.391434742135754
-0.1,1.3,Primary,620000,0.95,323,12.911149653097098
-0.1,1.3,Primary,620000,0.99,323,13.28683331363074
-0.1,1.3,Primary,620000,1.0,323,13.825963869701052
-0.1,1.3,Primary,630000,0.5,329,9.631813055443473
-0.1,1.3,Primary,630000,0.9,329,12.293941517706731
-0.1,1.3,Primary,630000,0.95,329,12.855133056232336
-0.1,1.3,Primary,630000,0.99,329,13.28683331363074
-0.1,1.3,Primary,630000,1.0,329,13.825963869701052
-0.1,1.3,Primary,640000,0.5,332,9.6355624719622
-0.1,1.3,Primary,640000,0.9,332,12.340816421822897
-0.1,1.3,Primary,640000,0.95,332,12.911149653097098
-0.1,1.3,Primary,640000,0.99,332,13.28683331363074
-0.1,1.3,Primary,640000,1.0,332,13.825963869701052
-0.1,1.3,Primary,650000,0.5,323,9.597824178229475
-0.1,1.3,Primary,650000,0.9,323,12.391434742135754
-0.1,1.3,Primary,650000,0.95,323,12.911149653097098
-0.1,1.3,Primary,650000,0.99,323,13.28683331363074
-0.1,1.3,Primary,650000,1.0,323,13.825963869701052
-0.1,1.3,City anchor,None,0.5,337,9.630626695500744
-0.1,1.3,City anchor,None,0.9,337,12.34948848565578
-0.1,1.3,City anchor,None,0.95,337,13.10599159427166
-0.1,1.3,City anchor,None,0.99,337,13.776068514019224
-0.1,1.3,City anchor,None,1.0,337,14.009894587052042
-0.1,1.3,City anchor,110000,0.5,336,9.62671304930196
-0.1,1.3,City anchor,110000,0.9,336,12.34948848565578
-0.1,1.3,City anchor,110000,0.95,336,13.10599159427166
-0.1,1.3,City anchor,110000,0.99,336,13.776068514019224
-0.1,1.3,City anchor,110000,1.0,336,14.009894587052042
-0.1,1.3,City anchor,120000,0.5,336,9.62671304930196
-0.1,1.3,City anchor,120000,0.9,336,12.34948848565578
-0.1,1.3,City anchor,120000,0.95,336,13.10599159427166
-0.1,1.3,City anchor,120000,0.99,336,13.776068514019224
-0.1,1.3,City anchor,120000,1.0,336,14.009894587052042
-0.1,1.3,City anchor,130000,0.5,326,9.593348892083519
-0.1,1.3,City anchor,130000,0.9,326,12.433670888311132
